index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
4,2017-09-01,NorthEastern,29.11,15.91,,,24.64,21.21,,
9,2017-09-02,NorthEastern,29.11,16.5,,,24.64,20.81,,
14,2017-09-03,NorthEastern,29.11,15.52,,,24.64,23.84,,
19,2017-09-04,NorthEastern,29.11,16.85,,,24.64,24.1,,
24,2017-09-05,NorthEastern,29.11,16.64,,,24.64,22.86,,
29,2017-09-06,NorthEastern,29.11,16.44,,,24.64,27.8,,
34,2017-09-07,NorthEastern,29.11,20.71,,,24.64,24.12,,
39,2017-09-08,NorthEastern,29.11,20.85,,,24.64,24.32,,
44,2017-09-09,NorthEastern,29.11,18.92,,,24.64,24.94,,
49,2017-09-10,NorthEastern,29.11,23.01,,,24.64,26.7,,
54,2017-09-11,NorthEastern,29.11,23.32,,,24.64,22.78,,
59,2017-09-12,NorthEastern,29.11,25.41,,,24.64,24.12,,
64,2017-09-13,NorthEastern,29.11,27.89,,,24.64,25.06,,
69,2017-09-14,NorthEastern,29.11,29.45,,,24.64,24.85,,
74,2017-09-15,NorthEastern,29.11,28.63,,,24.64,20.8,,
79,2017-09-16,NorthEastern,29.11,29.85,,,24.64,19.61,,
84,2017-09-17,NorthEastern,29.11,28.72,,,24.64,19.98,,
89,2017-09-18,NorthEastern,29.11,28.67,,,24.64,20.88,,
94,2017-09-19,NorthEastern,29.11,30.77,,,24.64,20.24,,
99,2017-09-20,NorthEastern,29.11,30.31,,,24.64,21.97,,
104,2017-09-21,NorthEastern,29.11,27.53,,,24.64,22.08,,
109,2017-09-22,NorthEastern,12.34,12.38,,,0.0,0.0,,
114,2017-09-23,NorthEastern,29.11,28.05,,,24.64,21.42,,
119,2017-09-24,NorthEastern,29.11,29.49,,,24.64,24.36,,
124,2017-09-25,NorthEastern,29.11,29.55,,,24.64,22.31,,
129,2017-09-26,NorthEastern,29.11,30.02,,,24.64,21.85,,
134,2017-09-27,NorthEastern,29.11,30.1,,,24.64,21.47,,
139,2017-09-28,NorthEastern,29.11,30.25,,,24.64,22.83,,
144,2017-09-29,NorthEastern,29.11,29.71,,,24.64,25.09,,
149,2017-09-30,NorthEastern,29.11,29.41,,,24.64,27.65,,
154,2017-10-01,NorthEastern,29.16,29.11,,,17.17,27.48,,
159,2017-10-03,NorthEastern,29.16,29.33,,,17.17,25.78,,
164,2017-10-04,NorthEastern,29.16,30.12,,,17.17,25.15,,
169,2017-10-05,NorthEastern,29.16,31.05,,,17.17,24.35,,
174,2017-10-06,NorthEastern,29.16,31.36,,,17.17,23.01,,
179,2017-10-07,NorthEastern,29.16,30.95,,,17.17,21.94,,
184,2017-10-08,NorthEastern,29.16,30.12,,,17.17,19.52,,
189,2017-10-09,NorthEastern,29.16,30.21,,,17.17,20.29,,
194,2017-10-10,NorthEastern,29.16,30.48,,,17.17,21.31,,
199,2017-10-11,NorthEastern,29.16,30.17,,,17.17,21.88,,
204,2017-10-12,NorthEastern,29.16,29.92,,,17.17,19.9,,
209,2017-10-13,NorthEastern,29.16,29.63,,,17.17,21.15,,
214,2017-10-14,NorthEastern,29.16,28.71,,,17.17,20.9,,
219,2017-10-15,NorthEastern,29.16,29.87,,,17.17,23.29,,
224,2017-10-16,NorthEastern,29.16,30.68,,,17.17,21.29,,
229,2017-10-17,NorthEastern,29.16,34.05,,,17.17,20.2,,
234,2017-10-18,NorthEastern,29.16,33.71,,,17.17,20.02,,
239,2017-10-19,NorthEastern,29.16,31.1,,,17.17,17.45,,
244,2017-10-20,NorthEastern,29.16,28.76,,,17.17,16.83,,
249,2017-10-21,NorthEastern,29.16,27.34,,,17.17,17.32,,
254,2017-10-22,NorthEastern,29.16,26.81,,,17.17,22.23,,
259,2017-10-23,NorthEastern,29.16,28.16,,,17.17,23.78,,
264,2017-10-24,NorthEastern,29.16,29.52,,,17.17,23.06,,
269,2017-10-25,NorthEastern,29.16,28.7,,,17.17,22.27,,
274,2017-10-26,NorthEastern,29.16,28.93,,,17.17,20.61,,
279,2017-10-27,NorthEastern,29.16,28.62,,,17.17,19.41,,
284,2017-10-28,NorthEastern,29.16,27.32,,,17.17,19.11,,
289,2017-10-29,NorthEastern,29.16,28.06,,,17.17,19.27,,
294,2017-10-30,NorthEastern,29.16,28.94,,,17.17,19.26,,
299,2017-10-31,NorthEastern,29.16,28.6,,,17.17,19.04,,
304,2017-11-01,NorthEastern,29.11,32.12,,,12.92,17.97,,
309,2017-11-02,NorthEastern,29.11,33.99,,,12.92,16.71,,
314,2017-11-03,NorthEastern,29.11,34.66,,,12.92,15.75,,
319,2017-11-04,NorthEastern,29.11,32.35,,,12.92,15.76,,
324,2017-11-05,NorthEastern,29.11,30.87,,,12.92,14.99,,
329,2017-11-06,NorthEastern,29.11,34.79,,,12.92,15.88,,
334,2017-11-07,NorthEastern,29.11,29.06,,,12.92,16.65,,
339,2017-11-08,NorthEastern,29.11,33.27,,,12.92,16.57,,
344,2017-11-09,NorthEastern,29.11,32.8,,,12.92,14.72,,
349,2017-11-10,NorthEastern,29.11,32.1,,,12.92,15.26,,
354,2017-11-11,NorthEastern,29.11,32.08,,,12.92,15.83,,
359,2017-11-12,NorthEastern,29.11,30.1,,,12.92,15.14,,
364,2017-11-13,NorthEastern,29.11,28.7,,,12.92,15.69,,
369,2017-11-14,NorthEastern,29.11,30.15,,,12.92,16.16,,
374,2017-11-15,NorthEastern,29.11,31.16,,,12.92,15.63,,
379,2017-11-16,NorthEastern,29.11,31.84,,,12.92,15.83,,
384,2017-11-17,NorthEastern,29.11,32.61,,,12.92,15.64,,
389,2017-11-18,NorthEastern,29.11,31.69,,,12.92,15.34,,
394,2017-11-19,NorthEastern,29.11,32.41,,,12.92,15.5,,
399,2017-11-20,NorthEastern,29.11,32.42,,,12.92,15.28,,
404,2017-11-21,NorthEastern,29.11,32.62,,,12.92,14.83,,
409,2017-11-22,NorthEastern,29.11,28.91,,,12.92,16.18,,
414,2017-11-23,NorthEastern,29.11,29.42,,,12.92,14.8,,
419,2017-11-24,NorthEastern,29.11,29.45,,,12.92,15.56,,
424,2017-11-25,NorthEastern,29.11,29.07,,,12.92,14.54,,
429,2017-11-26,NorthEastern,29.11,29.87,,,12.92,14.56,,
434,2017-11-27,NorthEastern,29.11,31.88,,,12.92,14.46,,
439,2017-11-28,NorthEastern,29.11,30.47,,,12.92,14.57,,
444,2017-11-29,NorthEastern,29.11,29.75,,,12.92,14.15,,
449,2017-11-30,NorthEastern,29.11,28.22,,,12.92,14.01,,
454,2017-12-01,NorthEastern,29.14,27.3,,,12.11,13.4,,
459,2017-12-02,NorthEastern,29.14,27.27,,,12.11,13.71,,
464,2017-12-03,NorthEastern,29.14,27.26,,,12.11,13.43,,
469,2017-12-04,NorthEastern,29.14,32.44,,,12.11,12.18,,
474,2017-12-05,NorthEastern,29.14,33.02,,,12.11,12.73,,
479,2017-12-06,NorthEastern,29.14,29.4,,,12.11,12.7,,
484,2017-12-07,NorthEastern,29.14,32.1,,,12.11,12.67,,
489,2017-12-08,NorthEastern,29.14,32.83,,,12.11,12.76,,
494,2017-12-09,NorthEastern,29.14,32.78,,,12.11,13.26,,
499,2017-12-10,NorthEastern,29.14,32.96,,,12.11,13.35,,
504,2017-12-11,NorthEastern,29.14,32.31,,,12.11,13.03,,
509,2017-12-12,NorthEastern,29.14,33.8,,,12.11,12.68,,
514,2017-12-13,NorthEastern,29.14,35.15,,,12.11,12.99,,
519,2017-12-14,NorthEastern,29.14,33.88,,,12.11,13.06,,
524,2017-12-15,NorthEastern,29.14,33.5,,,12.11,13.44,,
529,2017-12-16,NorthEastern,29.14,32.58,,,12.11,12.78,,
534,2017-12-17,NorthEastern,29.14,27.01,,,12.11,13.02,,
539,2017-12-18,NorthEastern,29.14,30.84,,,12.11,12.23,,
544,2017-12-19,NorthEastern,29.14,32.01,,,12.11,12.31,,
549,2017-12-20,NorthEastern,29.14,30.19,,,12.11,12.34,,
554,2017-12-21,NorthEastern,29.14,30.24,,,12.11,11.49,,
559,2017-12-22,NorthEastern,29.14,29.98,,,12.11,11.51,,
564,2017-12-23,NorthEastern,29.14,30.12,,,12.11,11.57,,
569,2017-12-24,NorthEastern,29.14,29.35,,,12.11,11.57,,
574,2017-12-25,NorthEastern,29.14,34.54,,,12.11,10.69,,
579,2017-12-26,NorthEastern,29.14,33.0,,,12.11,10.97,,
584,2017-12-27,NorthEastern,29.14,28.46,,,12.11,10.57,,
589,2017-12-28,NorthEastern,29.14,30.83,,,12.11,9.83,,
594,2017-12-29,NorthEastern,29.14,31.17,,,12.11,9.62,,
599,2017-12-30,NorthEastern,29.14,35.21,,,12.11,8.76,,
604,2017-12-31,NorthEastern,29.14,35.71,,,12.11,9.17,,
609,2018-01-01,NorthEastern,31.88,35.76,,,11.28,8.56,,
614,2018-01-02,NorthEastern,31.88,36.26,,,11.28,8.66,,
619,2018-01-03,NorthEastern,31.88,36.06,,,11.28,8.17,,
624,2018-01-04,NorthEastern,31.88,35.25,,,11.28,8.34,,
629,2018-01-05,NorthEastern,31.88,30.75,,,11.28,8.43,,
634,2018-01-06,NorthEastern,31.88,30.47,,,11.28,8.33,,
639,2018-01-07,NorthEastern,31.88,33.04,,,11.28,8.03,,
644,2018-01-08,NorthEastern,31.88,33.83,,,11.28,8.84,,
649,2018-01-09,NorthEastern,31.88,34.13,,,11.28,8.61,,
654,2018-01-10,NorthEastern,31.88,34.24,,,11.28,8.28,,
659,2018-01-11,NorthEastern,31.88,32.43,,,11.28,8.37,,
664,2018-01-12,NorthEastern,31.88,32.81,,,11.28,8.15,,
669,2018-01-13,NorthEastern,31.88,32.63,,,11.28,8.22,,
674,2018-01-14,NorthEastern,31.88,32.51,,,11.28,8.04,,
679,2018-01-15,NorthEastern,31.88,33.18,,,11.28,8.4,,
684,2018-01-16,NorthEastern,31.88,33.47,,,11.28,6.96,,
689,2018-01-17,NorthEastern,31.88,33.53,,,11.28,7.18,,
694,2018-01-18,NorthEastern,31.88,31.99,,,11.28,7.45,,
699,2018-01-19,NorthEastern,31.88,31.43,,,11.28,7.58,,
704,2018-01-20,NorthEastern,31.88,32.79,,,11.28,7.48,,
709,2018-01-21,NorthEastern,31.88,32.93,,,11.28,7.14,,
714,2018-01-22,NorthEastern,31.88,31.81,,,11.28,7.58,,
719,2018-01-23,NorthEastern,31.88,32.09,,,11.28,7.32,,
724,2018-01-24,NorthEastern,31.88,31.83,,,11.28,7.58,,
729,2018-01-25,NorthEastern,31.88,31.95,,,11.28,7.57,,
734,2018-01-26,NorthEastern,31.88,30.49,,,11.28,8.22,,
739,2018-01-27,NorthEastern,31.88,32.4,,,11.28,8.21,,
744,2018-01-28,NorthEastern,31.88,32.71,,,11.28,8.28,,
749,2018-01-29,NorthEastern,31.88,28.29,,,11.28,8.01,,
754,2018-01-30,NorthEastern,31.88,33.29,,,11.28,7.38,,
759,2018-01-31,NorthEastern,31.88,34.13,,,11.28,7.57,,
764,2018-02-01,NorthEastern,31.93,33.47,,,10.24,6.97,,
769,2018-02-02,NorthEastern,31.93,33.76,,,10.24,6.78,,
774,2018-02-03,NorthEastern,31.93,34.41,,,10.24,6.28,,
779,2018-02-04,NorthEastern,31.93,32.97,,,10.24,7.39,,
784,2018-02-05,NorthEastern,31.93,34.31,,,10.24,7.66,,
789,2018-02-06,NorthEastern,31.93,34.55,,,10.24,7.25,,
794,2018-02-07,NorthEastern,31.93,34.5,,,10.24,7.87,,
799,2018-02-08,NorthEastern,31.93,34.07,,,10.24,8.58,,
804,2018-02-09,NorthEastern,31.93,34.05,,,10.24,8.15,,
809,2018-02-10,NorthEastern,31.93,33.51,,,10.24,7.48,,
814,2018-02-11,NorthEastern,31.93,33.36,,,10.24,7.13,,
819,2018-02-12,NorthEastern,31.93,33.48,,,10.24,6.98,,
824,2018-02-13,NorthEastern,31.93,33.36,,,10.24,7.05,,
829,2018-02-14,NorthEastern,31.93,32.66,,,10.24,5.75,,
834,2018-02-15,NorthEastern,31.93,32.49,,,10.24,6.73,,
839,2018-02-16,NorthEastern,31.93,33.2,,,10.24,6.98,,
844,2018-02-17,NorthEastern,31.93,32.85,,,10.24,7.03,,
849,2018-02-18,NorthEastern,31.93,32.43,,,10.24,7.16,,
854,2018-02-19,NorthEastern,31.93,33.01,,,10.24,6.71,,
859,2018-02-20,NorthEastern,31.93,33.58,,,10.24,6.74,,
864,2018-02-21,NorthEastern,31.93,33.8,,,10.24,5.75,,
869,2018-02-22,NorthEastern,31.93,33.77,,,10.24,5.26,,
874,2018-02-23,NorthEastern,31.93,33.92,,,10.24,5.34,,
879,2018-02-24,NorthEastern,31.93,33.13,,,10.24,5.28,,
884,2018-02-25,NorthEastern,31.93,32.55,,,10.24,5.62,,
889,2018-02-26,NorthEastern,31.93,31.1,,,10.24,5.57,,
894,2018-02-27,NorthEastern,31.93,30.67,,,10.24,5.81,,
899,2018-02-28,NorthEastern,31.93,34.11,,,10.24,5.47,,
904,2018-03-01,NorthEastern,31.96,33.97,,,12.16,5.6,,
909,2018-03-02,NorthEastern,31.96,31.28,,,12.16,5.56,,
914,2018-03-03,NorthEastern,31.96,30.87,,,12.16,6.33,,
919,2018-03-04,NorthEastern,31.96,31.91,,,12.16,6.48,,
924,2018-03-05,NorthEastern,31.96,33.13,,,12.16,9.06,,
929,2018-03-06,NorthEastern,31.96,33.34,,,12.16,5.9,,
934,2018-03-07,NorthEastern,31.96,33.68,,,12.16,5.43,,
939,2018-03-08,NorthEastern,31.96,33.78,,,12.16,5.41,,
944,2018-03-09,NorthEastern,31.96,34.02,,,12.16,4.99,,
949,2018-03-10,NorthEastern,31.96,33.95,,,12.16,5.38,,
954,2018-03-11,NorthEastern,31.96,33.85,,,12.16,5.93,,
959,2018-03-12,NorthEastern,31.96,32.82,,,12.16,5.69,,
964,2018-03-13,NorthEastern,31.96,32.33,,,12.16,6.07,,
969,2018-03-14,NorthEastern,31.96,32.86,,,12.16,5.99,,
974,2018-03-15,NorthEastern,31.96,34.58,,,12.16,6.45,,
979,2018-03-16,NorthEastern,31.96,32.97,,,12.16,6.78,,
984,2018-03-17,NorthEastern,31.96,32.72,,,12.16,8.1,,
989,2018-03-18,NorthEastern,31.96,31.58,,,12.16,7.83,,
994,2018-03-19,NorthEastern,31.96,33.04,,,12.16,7.2,,
999,2018-03-20,NorthEastern,31.96,33.37,,,12.16,6.69,,
1004,2018-03-21,NorthEastern,31.96,34.43,,,12.16,7.38,,
1009,2018-03-22,NorthEastern,31.96,35.09,,,12.16,5.46,,
1014,2018-03-23,NorthEastern,31.96,35.2,,,12.16,5.57,,
1019,2018-03-24,NorthEastern,31.96,33.95,,,12.16,5.46,,
1024,2018-03-25,NorthEastern,31.96,33.76,,,12.16,5.68,,
1029,2018-03-26,NorthEastern,31.96,33.05,,,12.16,6.77,,
1034,2018-03-27,NorthEastern,31.96,32.89,,,12.16,6.51,,
1039,2018-03-28,NorthEastern,31.96,32.4,,,12.16,6.44,,
1044,2018-03-29,NorthEastern,31.96,28.25,,,12.16,6.64,,
1049,2018-03-30,NorthEastern,31.96,26.59,,,12.16,7.89,,
1054,2018-03-31,NorthEastern,31.96,28.32,,,12.16,7.0,,
1059,2018-04-01,NorthEastern,30.25,30.37,,,7.43,7.49,,
1064,2018-04-02,NorthEastern,30.25,29.72,,,7.43,7.22,,
1069,2018-04-03,NorthEastern,30.25,29.9,,,7.43,6.56,,
1074,2018-04-04,NorthEastern,30.25,30.44,,,7.43,6.47,,
1079,2018-04-05,NorthEastern,30.25,30.31,,,7.43,5.62,,
1084,2018-04-06,NorthEastern,30.25,30.51,,,7.43,5.77,,
1089,2018-04-07,NorthEastern,30.25,25.17,,,7.43,5.51,,
1094,2018-04-08,NorthEastern,30.25,24.23,,,7.43,6.14,,
1099,2018-04-09,NorthEastern,30.25,23.07,,,7.43,5.68,,
1104,2018-04-10,NorthEastern,30.25,25.18,,,7.43,6.86,,
1109,2018-04-11,NorthEastern,30.25,29.17,,,7.43,5.94,,
1114,2018-04-12,NorthEastern,30.25,30.66,,,7.43,6.15,,
1119,2018-04-13,NorthEastern,30.25,30.2,,,7.43,7.13,,
1124,2018-04-14,NorthEastern,30.25,30.7,,,7.43,7.31,,
1129,2018-04-15,NorthEastern,30.25,32.35,,,7.43,6.66,,
1134,2018-04-16,NorthEastern,30.25,35.25,,,7.43,6.53,,
1139,2018-04-17,NorthEastern,30.25,32.16,,,7.43,6.8,,
1144,2018-04-18,NorthEastern,30.25,29.13,,,7.43,6.53,,
1149,2018-04-19,NorthEastern,30.25,27.83,,,7.43,6.34,,
1154,2018-04-20,NorthEastern,30.25,28.2,,,7.43,6.65,,
1159,2018-04-21,NorthEastern,30.25,30.65,,,7.43,7.77,,
1164,2018-04-22,NorthEastern,30.25,32.61,,,7.43,7.62,,
1169,2018-04-23,NorthEastern,30.25,35.06,,,7.43,7.78,,
1174,2018-04-24,NorthEastern,30.25,34.75,,,7.43,8.79,,
1179,2018-04-25,NorthEastern,30.25,32.37,,,7.43,7.3,,
1184,2018-04-26,NorthEastern,30.25,31.55,,,7.43,7.8,,
1189,2018-04-27,NorthEastern,30.25,33.26,,,7.43,7.81,,
1194,2018-04-28,NorthEastern,30.25,35.59,,,7.43,7.24,,
1199,2018-04-29,NorthEastern,30.25,32.49,,,7.43,7.35,,
1204,2018-04-30,NorthEastern,30.25,31.99,,,7.43,7.14,,
1209,2018-05-01,NorthEastern,30.13,29.9,,,13.75,7.04,,
1214,2018-05-02,NorthEastern,30.13,30.23,,,13.75,9.63,,
1219,2018-05-03,NorthEastern,30.13,31.77,,,13.75,10.81,,
1224,2018-05-04,NorthEastern,30.13,33.57,,,13.75,10.07,,
1229,2018-05-05,NorthEastern,30.13,34.38,,,13.75,12.04,,
1234,2018-05-06,NorthEastern,30.13,33.58,,,13.75,10.84,,
1239,2018-05-07,NorthEastern,30.13,34.05,,,13.75,12.23,,
1244,2018-05-08,NorthEastern,30.13,32.72,,,13.75,12.76,,
1249,2018-05-09,NorthEastern,30.13,31.38,,,13.75,13.81,,
1254,2018-05-10,NorthEastern,30.13,33.69,,,13.75,13.14,,
1259,2018-05-11,NorthEastern,30.13,35.33,,,13.75,12.35,,
1264,2018-05-12,NorthEastern,30.13,35.4,,,13.75,13.05,,
1269,2018-05-13,NorthEastern,30.13,32.91,,,13.75,14.64,,
1274,2018-05-14,NorthEastern,30.13,32.97,,,13.75,14.19,,
1279,2018-05-15,NorthEastern,30.13,29.47,,,13.75,13.33,,
1284,2018-05-16,NorthEastern,30.13,26.78,,,13.75,14.2,,
1289,2018-05-17,NorthEastern,30.13,28.17,,,13.75,14.84,,
1294,2018-05-18,NorthEastern,30.13,24.64,,,13.75,14.76,,
1299,2018-05-19,NorthEastern,30.13,29.24,,,13.75,14.46,,
1304,2018-05-20,NorthEastern,30.13,29.42,,,13.75,14.45,,
1309,2018-05-21,NorthEastern,30.13,29.94,,,13.75,13.54,,
1314,2018-05-22,NorthEastern,30.13,30.24,,,13.75,14.31,,
1319,2018-05-23,NorthEastern,30.13,29.26,,,13.75,14.73,,
1324,2018-05-24,NorthEastern,30.13,31.49,,,13.75,14.47,,
1329,2018-05-25,NorthEastern,30.13,34.45,,,13.75,17.36,,
1334,2018-05-26,NorthEastern,30.13,33.91,,,13.75,18.37,,
1339,2018-05-27,NorthEastern,30.13,32.44,,,13.75,21.78,,
1344,2018-05-28,NorthEastern,30.13,35.85,,,13.75,19.73,,
1349,2018-05-29,NorthEastern,30.13,33.52,,,13.75,20.81,,
1354,2018-05-30,NorthEastern,30.13,34.44,,,13.75,18.73,,
1359,2018-05-31,NorthEastern,30.13,30.54,,,13.75,18.05,,
1364,2018-06-01,NorthEastern,30.25,30.23,,,21.71,16.93,,
1369,2018-06-02,NorthEastern,30.25,29.52,,,21.71,14.84,,
1374,2018-06-03,NorthEastern,30.25,29.99,,,21.71,16.78,,
1379,2018-06-04,NorthEastern,30.25,32.5,,,21.71,15.13,,
1384,2018-06-05,NorthEastern,30.25,32.7,,,21.71,15.72,,
1389,2018-06-06,NorthEastern,30.25,32.19,,,21.71,16.49,,
1394,2018-06-07,NorthEastern,30.25,31.07,,,21.71,18.21,,
1399,2018-06-08,NorthEastern,30.25,31.94,,,21.71,16.52,,
1404,2018-06-09,NorthEastern,30.25,31.01,,,21.71,15.9,,
1409,2018-06-10,NorthEastern,30.25,31.6,,,21.71,14.53,,
1414,2018-06-11,NorthEastern,30.25,30.15,,,21.71,15.94,,
1419,2018-06-12,NorthEastern,30.25,30.03,,,21.71,18.4,,
1424,2018-06-13,NorthEastern,30.25,27.6,,,21.71,25.28,,
1429,2018-06-14,NorthEastern,30.25,28.28,,,21.71,26.4,,
1434,2018-06-15,NorthEastern,30.25,28.58,,,21.71,27.87,,
1439,2018-06-16,NorthEastern,30.25,27.92,,,21.71,28.76,,
1444,2018-06-17,NorthEastern,30.25,29.21,,,21.71,28.0,,
1449,2018-06-18,NorthEastern,30.25,27.01,,,21.71,27.46,,
1454,2018-06-19,NorthEastern,30.25,30.94,,,21.71,24.8,,
1459,2018-06-20,NorthEastern,30.25,30.74,,,21.71,22.42,,
1464,2018-06-21,NorthEastern,30.25,32.1,,,21.71,21.98,,
1469,2018-06-22,NorthEastern,30.25,32.01,,,21.71,23.04,,
1474,2018-06-23,NorthEastern,30.25,32.74,,,21.71,25.32,,
1479,2018-06-24,NorthEastern,30.25,31.15,,,21.71,23.25,,
1484,2018-06-25,NorthEastern,30.25,30.6,,,21.71,24.11,,
1489,2018-06-26,NorthEastern,30.25,30.55,,,21.71,23.56,,
1494,2018-06-27,NorthEastern,30.25,31.39,,,21.71,22.11,,
1499,2018-06-28,NorthEastern,30.25,30.99,,,21.71,24.14,,
1504,2018-06-29,NorthEastern,30.25,31.26,,,21.71,23.18,,
1509,2018-06-30,NorthEastern,30.25,31.0,,,21.71,23.25,,
1514,2018-07-01,NorthEastern,30.1,30.84,,,30.46,23.88,,
1519,2018-07-02,NorthEastern,30.1,30.34,,,30.46,25.77,,
1524,2018-07-03,NorthEastern,30.1,29.88,,,30.46,29.01,,
1529,2018-07-04,NorthEastern,30.1,30.4,,,30.46,28.32,,
1534,2018-07-05,NorthEastern,30.1,31.65,,,30.46,29.15,,
1539,2018-07-06,NorthEastern,30.1,33.69,,,30.46,26.54,,
1544,2018-07-07,NorthEastern,30.1,34.65,,,30.46,26.25,,
1549,2018-07-08,NorthEastern,30.1,32.62,,,30.46,25.21,,
1554,2018-07-09,NorthEastern,30.1,34.01,,,30.46,24.8,,
1559,2018-07-10,NorthEastern,30.1,34.96,,,30.46,23.58,,
1564,2018-07-11,NorthEastern,30.1,33.72,,,30.46,25.71,,
1569,2018-07-12,NorthEastern,30.1,33.44,,,30.46,25.34,,
1574,2018-07-13,NorthEastern,30.1,32.87,,,30.46,27.46,,
1579,2018-07-14,NorthEastern,30.1,33.41,,,30.46,27.39,,
1584,2018-07-15,NorthEastern,30.1,33.33,,,30.46,24.04,,
1589,2018-07-16,NorthEastern,30.1,33.34,,,30.46,24.61,,
1594,2018-07-17,NorthEastern,30.1,34.11,,,30.46,24.09,,
1599,2018-07-18,NorthEastern,30.1,34.82,,,30.46,22.91,,
1604,2018-07-19,NorthEastern,30.1,33.81,,,30.46,22.29,,
1609,2018-07-20,NorthEastern,30.1,34.92,,,30.46,21.31,,
1614,2018-07-21,NorthEastern,30.1,31.64,,,30.46,21.01,,
1619,2018-07-22,NorthEastern,30.1,30.67,,,30.46,23.46,,
1624,2018-07-23,NorthEastern,30.1,30.4,,,30.46,26.4,,
1629,2018-07-24,NorthEastern,30.1,33.6,,,30.46,24.3,,
1634,2018-07-25,NorthEastern,30.1,33.7,,,30.46,24.49,,
1639,2018-07-26,NorthEastern,30.1,32.95,,,30.46,23.98,,
1644,2018-07-27,NorthEastern,30.1,33.58,,,30.46,22.92,,
1649,2018-07-28,NorthEastern,30.1,34.86,,,30.46,23.74,,
1654,2018-07-29,NorthEastern,30.1,32.58,,,30.46,23.31,,
1659,2018-07-30,NorthEastern,30.1,31.07,,,30.46,22.65,,
1664,2018-07-31,NorthEastern,30.1,31.28,,,30.46,23.82,,
1669,2018-08-01,NorthEastern,30.1,33.12,,,31.81,26.72,,
1674,2018-08-02,NorthEastern,30.1,32.41,,,31.81,29.24,,
1679,2018-08-03,NorthEastern,30.1,34.13,,,31.81,29.51,,
1684,2018-08-04,NorthEastern,30.1,35.77,,,31.81,26.65,,
1689,2018-08-05,NorthEastern,30.1,33.87,,,31.81,26.24,,
1694,2018-08-06,NorthEastern,30.1,31.16,,,31.81,25.92,,
1699,2018-08-07,NorthEastern,30.1,34.48,,,31.81,24.12,,
1704,2018-08-08,NorthEastern,30.1,35.48,,,31.81,24.44,,
1709,2018-08-09,NorthEastern,30.1,34.88,,,31.81,25.98,,
1714,2018-08-10,NorthEastern,30.1,36.55,,,31.81,25.0,,
1719,2018-08-11,NorthEastern,30.1,32.16,,,31.81,23.75,,
1724,2018-08-12,NorthEastern,30.1,30.52,,,31.81,23.77,,
1729,2018-08-13,NorthEastern,30.1,30.71,,,31.81,24.11,,
1734,2018-08-14,NorthEastern,30.1,31.74,,,31.81,23.37,,
1739,2018-08-15,NorthEastern,30.1,31.5,,,31.81,23.36,,
1744,2018-08-16,NorthEastern,30.1,35.28,,,31.81,20.63,,
1749,2018-08-17,NorthEastern,30.1,35.43,,,31.81,22.95,,
1754,2018-08-18,NorthEastern,30.1,35.11,,,31.81,22.76,,
1759,2018-08-19,NorthEastern,30.1,35.0,,,31.81,21.13,,
1764,2018-08-20,NorthEastern,30.1,34.06,,,31.81,20.94,,
1769,2018-08-21,NorthEastern,30.1,34.15,,,31.81,21.18,,
1774,2018-08-22,NorthEastern,30.1,33.8,,,31.81,20.26,,
1779,2018-08-23,NorthEastern,30.1,25.96,,,31.81,21.75,,
1784,2018-08-24,NorthEastern,30.1,24.05,,,31.81,27.48,,
1789,2018-08-25,NorthEastern,30.1,24.47,,,31.81,27.28,,
1794,2018-08-26,NorthEastern,30.1,23.87,,,31.81,24.94,,
1799,2018-08-27,NorthEastern,30.1,24.47,,,31.81,26.2,,
1804,2018-08-28,NorthEastern,30.1,25.29,,,31.81,27.02,,
1809,2018-08-29,NorthEastern,30.1,26.14,,,31.81,24.22,,
1814,2018-08-30,NorthEastern,30.1,25.58,,,31.81,23.85,,
1819,2018-09-01,NorthEastern,30.22,24.28,,,31.18,24.45,,
1824,2018-09-02,NorthEastern,30.22,23.26,,,31.18,25.88,,
1829,2018-09-03,NorthEastern,30.22,24.3,,,31.18,24.57,,
1834,2018-09-04,NorthEastern,30.22,24.53,,,31.18,24.76,,
1839,2018-09-05,NorthEastern,30.22,23.94,,,31.18,24.32,,
1844,2018-09-06,NorthEastern,30.22,24.78,,,31.18,23.71,,
1849,2018-09-07,NorthEastern,30.22,26.68,,,31.18,23.55,,
1854,2018-09-08,NorthEastern,30.22,28.5,,,31.18,23.35,,
1859,2018-09-09,NorthEastern,30.22,28.51,,,31.18,22.79,,
1864,2018-09-10,NorthEastern,30.22,26.89,,,31.18,26.41,,
1869,2018-09-11,NorthEastern,30.22,25.14,,,31.18,29.3,,
1874,2018-09-12,NorthEastern,30.22,26.89,,,31.18,31.01,,
1879,2018-09-13,NorthEastern,30.22,32.14,,,31.18,29.63,,
1884,2018-09-14,NorthEastern,30.22,34.28,,,31.18,30.35,,
1889,2018-09-15,NorthEastern,30.22,32.37,,,31.18,30.69,,
1894,2018-09-16,NorthEastern,30.22,31.13,,,31.18,29.5,,
1899,2018-09-17,NorthEastern,30.22,32.52,,,31.18,26.9,,
