index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
3547,2019-08-13,Southern,511.02,435.43,67.16,55.5,96.14,130.81,674.3199999999999,621.74
3552,2019-08-14,Southern,519.52,437.83,67.16,57.28,96.14,132.33,682.8199999999999,627.44
3557,2019-08-15,Southern,523.93,402.56,67.16,61.36,96.14,119.9,687.2299999999999,583.82
3562,2019-08-16,Southern,528.43,453.16,67.16,59.85,96.14,124.29,691.7299999999999,637.3
3567,2019-08-17,Southern,528.43,462.5,67.16,56.38,96.14,138.6,691.7299999999999,657.48
3572,2019-08-18,Southern,536.91,478.0,67.16,56.72,96.14,133.94,700.2099999999999,668.6600000000001
3577,2019-08-19,Southern,544.45,517.88,67.16,56.5,96.14,144.87,707.75,719.25
3582,2019-08-20,Southern,551.53,524.46,67.16,56.47,96.14,143.99,714.8299999999999,724.9200000000001
3587,2019-08-21,Southern,547.88,511.17,67.16,55.38,96.14,137.94,711.18,704.49
3592,2019-08-22,Southern,547.88,500.73,67.16,55.99,96.14,129.22,711.18,685.94
3597,2019-08-23,Southern,544.11,465.88,67.16,56.23,96.14,122.16,707.41,644.27
3602,2019-08-24,Southern,544.11,439.86,67.16,56.42,96.14,115.26,707.41,611.5400000000001
3607,2019-08-25,Southern,554.68,453.49,67.16,56.26,96.14,73.91,717.9799999999999,583.66
3612,2019-08-26,Southern,565.41,484.29,67.16,55.74,96.14,88.51,728.7099999999999,628.54
3617,2019-08-27,Southern,565.41,528.02,67.16,56.21,96.14,106.82,728.7099999999999,691.05
3622,2019-08-28,Southern,568.41,555.73,67.16,56.34,96.14,111.57,731.7099999999999,723.6400000000001
3627,2019-08-29,Southern,572.08,570.22,67.16,55.69,96.14,102.64,735.38,728.5500000000001
3632,2019-08-30,Southern,572.08,565.15,67.16,57.02,96.14,88.64,735.38,710.81
3637,2019-08-31,Southern,589.08,527.59,67.16,57.19,96.14,86.16,752.38,670.9399999999999
3642,2019-09-01,Southern,579.38,485.33,46.83,57.11,100.04,83.1,726.25,625.54
3647,2019-09-02,Southern,579.38,465.71,46.83,57.07,100.04,87.67,726.25,610.4499999999999
3652,2019-09-03,Southern,579.38,473.66,46.83,56.98,100.04,98.91,726.25,629.55
3657,2019-09-04,Southern,579.38,460.83,46.83,56.91,100.04,110.73,726.25,628.47
3662,2019-09-05,Southern,579.38,453.2,46.83,56.82,100.04,126.41,726.25,636.43
3667,2019-09-06,Southern,579.38,440.07,46.83,56.52,100.04,150.77,726.25,647.36
3672,2019-09-07,Southern,583.38,417.92,46.83,56.97,100.04,159.16,730.25,634.05
3677,2019-09-08,Southern,583.38,407.23,46.83,58.89,100.04,148.63,730.25,614.75
3682,2019-09-09,Southern,583.38,429.72,46.83,61.64,100.04,171.99,730.25,663.35
3687,2019-09-10,Southern,583.38,468.27,46.83,61.53,100.04,174.72,730.25,704.52
3692,2019-09-11,Southern,583.38,497.43,46.83,61.47,100.04,166.3,730.25,725.2
3697,2019-09-12,Southern,588.27,485.8,46.83,61.49,100.04,165.48,735.14,712.77
3702,2019-09-13,Southern,588.27,488.74,46.83,62.31,100.04,166.59,735.14,717.64
3707,2019-09-14,Southern,588.27,486.2,46.83,61.4,100.04,165.91,735.14,713.51
3712,2019-09-15,Southern,588.27,478.16,46.83,60.7,100.04,159.36,735.14,698.22
3717,2019-09-16,Southern,592.0,496.4,46.83,61.7,100.04,165.82,738.87,723.9200000000001
3722,2019-09-17,Southern,592.0,500.24,46.83,62.47,100.04,147.87,738.87,710.58
3727,2019-09-18,Southern,592.0,459.78,46.83,61.53,100.04,152.58,738.87,673.89
3732,2019-09-19,Southern,592.0,484.07,46.83,61.45,100.04,151.28,738.87,696.8
3737,2019-09-20,Southern,587.84,495.43,46.83,62.4,100.04,152.57,734.71,710.4000000000001
3742,2019-09-21,Southern,603.84,511.45,46.83,62.08,100.04,151.89,750.71,725.42
3747,2019-09-22,Southern,607.95,495.47,46.83,62.17,100.04,151.48,754.82,709.12
3752,2019-09-23,Southern,607.95,545.73,46.83,62.16,100.04,153.02,754.82,760.91
3757,2019-09-24,Southern,613.09,541.64,46.83,61.0,100.04,144.62,759.96,747.26
3762,2019-09-25,Southern,613.09,504.92,46.83,61.13,100.04,149.71,759.96,715.7600000000001
3767,2019-09-26,Southern,613.09,479.47,46.83,61.24,100.04,142.43,759.96,683.1400000000001
3772,2019-09-27,Southern,618.34,451.77,46.83,61.24,100.04,149.97,765.21,662.98
3777,2019-09-28,Southern,618.34,441.12,46.83,61.14,100.04,162.27,765.21,664.53
3782,2019-09-29,Southern,618.34,417.23,46.83,61.05,100.04,147.96,765.21,626.24
3787,2019-09-30,Southern,618.34,455.57,46.83,61.05,100.04,163.95,765.21,680.5699999999999
3792,2019-10-01,Southern,597.09,466.95,46.77,60.86,84.88,158.79,728.74,686.5999999999999
3797,2019-10-02,Southern,597.09,463.49,46.77,59.97,84.88,155.14,728.74,678.6
3802,2019-10-03,Southern,597.09,493.35,46.77,56.18,84.88,152.65,728.74,702.18
3807,2019-10-04,Southern,600.88,514.45,46.77,56.43,84.88,110.43,732.53,681.31
3812,2019-10-05,Southern,597.38,519.98,46.77,56.08,84.88,96.11,729.03,672.1700000000001
3817,2019-10-06,Southern,597.38,476.13,46.77,60.15,84.88,91.32,729.03,627.5999999999999
3822,2019-10-07,Southern,597.38,458.2,46.77,61.6,84.88,97.37,729.03,617.17
3827,2019-10-08,Southern,597.38,430.65,46.77,61.55,84.88,128.77,729.03,620.97
3832,2019-10-09,Southern,597.38,456.24,46.77,61.15,84.88,144.59,729.03,661.98
3837,2019-10-10,Southern,597.38,486.29,46.77,61.1,84.88,155.45,729.03,702.8399999999999
3842,2019-10-11,Southern,605.33,490.32,46.77,61.02,84.88,165.76,736.98,717.1
3847,2019-10-12,Southern,605.33,493.22,46.77,60.82,84.88,153.82,736.98,707.8600000000001
3852,2019-10-13,Southern,605.33,478.63,46.77,61.75,84.88,134.2,736.98,674.5799999999999
3857,2019-10-14,Southern,605.33,487.01,46.77,58.48,84.88,149.53,736.98,695.02
3862,2019-10-15,Southern,605.37,509.5,46.77,38.67,84.88,151.38,737.02,699.55
3867,2019-10-16,Southern,612.5,526.97,46.77,38.85,84.88,145.68,744.15,711.5
3872,2019-10-17,Southern,612.5,496.24,46.77,53.89,84.88,148.9,744.15,699.03
3877,2019-10-18,Southern,612.5,484.38,46.77,61.13,84.88,126.43,744.15,671.94
3882,2019-10-19,Southern,612.5,491.8,46.77,48.47,84.88,95.36,744.15,635.63
3887,2019-10-20,Southern,612.5,453.79,46.77,47.5,84.88,94.38,744.15,595.6700000000001
3892,2019-10-21,Southern,613.5,447.17,46.77,47.63,84.88,132.52,745.15,627.32
3897,2019-10-22,Southern,613.5,440.54,46.77,51.34,84.88,154.61,745.15,646.49
3902,2019-10-23,Southern,613.5,422.36,46.77,61.65,84.88,142.68,745.15,626.69
3907,2019-10-24,Southern,613.5,405.3,46.77,61.86,84.88,136.76,745.15,603.9200000000001
3912,2019-10-25,Southern,613.5,399.42,46.77,61.99,84.88,141.52,745.15,602.9300000000001
3917,2019-10-26,Southern,603.7,376.55,46.77,61.16,84.88,150.03,735.35,587.74
3922,2019-10-27,Southern,603.7,333.01,46.77,61.07,84.88,140.29,735.35,534.37
3927,2019-10-28,Southern,603.7,310.22,46.77,60.89,84.88,148.61,735.35,519.72
3932,2019-10-29,Southern,603.7,322.37,46.77,60.87,84.88,150.42,735.35,533.66
3937,2019-10-30,Southern,603.7,341.24,46.77,61.97,84.88,156.15,735.35,559.36
3942,2019-10-31,Southern,603.7,341.38,46.77,61.82,84.88,161.89,735.35,565.0899999999999
3947,2019-11-01,Southern,580.74,356.7,67.23,61.48,64.27,163.37,712.24,581.55
3952,2019-11-02,Southern,580.74,376.99,67.23,53.42,64.27,168.61,712.24,599.02
3957,2019-11-03,Southern,580.74,361.95,67.23,61.62,64.27,154.31,712.24,577.88
3962,2019-11-04,Southern,580.74,398.19,67.23,61.61,64.27,165.73,712.24,625.53
3967,2019-11-05,Southern,580.74,446.18,67.23,59.46,64.27,147.46,712.24,653.1
3972,2019-11-06,Southern,580.74,481.58,67.23,56.84,64.27,135.04,712.24,673.4599999999999
3977,2019-11-07,Southern,571.91,483.72,67.23,55.82,64.27,110.97,703.41,650.5100000000001
3982,2019-11-08,Southern,571.91,477.8,67.23,55.77,64.27,119.56,703.41,653.1300000000001
3987,2019-11-09,Southern,576.09,441.54,67.23,55.86,64.27,150.24,707.59,647.6400000000001
3992,2019-11-10,Southern,576.09,421.66,67.23,55.79,64.27,127.48,707.59,604.9300000000001
3997,2019-11-11,Southern,576.09,459.99,67.23,55.83,64.27,128.26,707.59,644.08
4002,2019-11-12,Southern,576.09,502.55,67.23,56.01,64.27,109.79,707.59,668.35
4007,2019-11-13,Southern,576.09,528.67,67.23,56.14,64.27,89.23,707.59,674.04
4012,2019-11-14,Southern,576.09,549.56,67.23,56.22,64.27,97.87,707.59,703.65
4017,2019-11-15,Southern,586.65,538.57,67.23,57.19,64.27,96.49,718.15,692.25
4022,2019-11-16,Southern,586.65,501.18,67.23,57.09,64.27,93.21,718.15,651.48
4027,2019-11-17,Southern,586.65,461.26,67.23,57.13,64.27,77.02,718.15,595.41
4032,2019-11-18,Southern,586.65,501.93,67.23,57.21,64.27,95.75,718.15,654.89
4037,2019-11-19,Southern,586.65,514.56,67.23,57.08,64.27,100.36,718.15,672.0
4042,2019-11-20,Southern,590.29,503.77,67.23,56.09,64.27,98.9,721.79,658.76
4047,2019-11-21,Southern,590.29,501.12,67.23,55.82,64.27,94.03,721.79,650.97
4052,2019-11-22,Southern,590.29,508.13,67.23,56.31,64.27,92.83,721.79,657.2700000000001
4057,2019-11-23,Southern,590.29,493.02,67.23,56.39,64.27,82.14,721.79,631.55
4062,2019-11-24,Southern,590.29,465.62,67.23,56.47,64.27,72.22,721.79,594.3100000000001
4067,2019-11-25,Southern,590.29,482.87,67.23,56.24,64.27,86.83,721.79,625.94
4072,2019-11-26,Southern,603.49,482.34,67.23,56.36,64.27,80.17,734.99,618.8699999999999
4077,2019-11-27,Southern,599.49,478.34,67.23,57.0,64.27,88.46,730.99,623.8
4082,2019-11-28,Southern,599.49,469.19,67.23,60.93,64.27,84.0,730.99,614.12
4087,2019-11-29,Southern,599.49,476.32,67.23,61.33,64.27,88.87,730.99,626.52
4092,2019-11-30,Southern,599.49,483.8,67.23,54.82,64.27,81.41,730.99,620.03
4097,2019-12-01,Southern,604.03,436.72,67.16,60.59,59.11,85.77,730.3,583.08
4102,2019-12-02,Southern,604.03,454.7,67.16,50.72,59.11,83.6,730.3,589.02
4107,2019-12-03,Southern,604.03,436.23,67.16,52.13,59.11,78.85,730.3,567.21
4112,2019-12-04,Southern,604.03,437.85,67.16,52.52,59.11,66.78,730.3,557.15
4117,2019-12-05,Southern,613.81,452.38,67.16,57.63,59.11,76.03,740.0799999999999,586.04
4122,2019-12-06,Southern,613.81,467.99,67.16,59.25,59.11,81.8,740.0799999999999,609.04
4127,2019-12-07,Southern,613.81,449.02,67.16,59.51,59.11,88.43,740.0799999999999,596.96
4132,2019-12-08,Southern,613.81,420.92,67.16,59.49,59.11,83.58,740.0799999999999,563.99
4137,2019-12-09,Southern,613.81,455.56,67.16,58.43,59.11,94.46,740.0799999999999,608.45
4142,2019-12-10,Southern,613.81,490.0,67.16,58.31,59.11,89.13,740.0799999999999,637.4399999999999
4147,2019-12-11,Southern,609.81,517.19,67.16,58.51,59.11,81.81,736.0799999999999,657.51
4152,2019-12-12,Southern,622.71,519.08,67.16,58.5,59.11,72.36,748.98,649.94
4157,2019-12-13,Southern,627.34,504.79,67.16,58.37,59.11,76.02,753.61,639.18
4162,2019-12-14,Southern,624.03,497.24,67.16,58.63,59.11,73.6,750.3,629.47
4167,2019-12-15,Southern,624.03,471.65,67.16,48.93,59.11,64.95,750.3,585.53
4172,2019-12-16,Southern,630.85,474.17,67.16,45.41,59.11,80.61,757.12,600.19
4177,2019-12-17,Southern,630.85,480.87,67.16,45.42,59.11,77.71,757.12,604.0
4182,2019-12-18,Southern,630.85,509.82,67.16,46.3,59.11,81.16,757.12,637.28
4187,2019-12-19,Southern,630.85,519.6,67.16,46.54,59.11,73.71,757.12,639.85
4192,2019-12-20,Southern,630.85,546.03,67.16,46.42,59.11,87.21,757.12,679.66
4197,2019-12-21,Southern,630.85,520.08,67.16,46.32,59.11,72.62,757.12,639.0200000000001
4202,2019-12-22,Southern,630.85,506.9,67.16,46.39,59.11,66.43,757.12,619.72
4207,2019-12-23,Southern,630.85,543.02,67.16,46.23,59.11,91.83,757.12,681.08
4212,2019-12-24,Southern,630.85,553.94,67.16,46.25,59.11,89.58,757.12,689.7700000000001
4217,2019-12-25,Southern,626.85,532.18,67.16,45.46,59.11,80.73,753.12,658.37
4222,2019-12-26,Southern,635.02,584.08,67.16,45.44,59.11,82.27,761.29,711.79
4227,2019-12-27,Southern,635.02,570.11,67.16,46.93,59.11,83.08,761.29,700.12
4232,2019-12-28,Southern,635.02,550.02,67.16,46.85,59.11,74.12,761.29,670.99
4237,2019-12-29,Southern,635.02,521.21,67.16,46.82,59.11,70.22,761.29,638.2500000000001
4242,2019-12-30,Southern,635.02,534.75,67.16,45.39,59.11,86.0,761.29,666.14
4247,2019-12-31,Southern,635.02,546.81,67.16,45.29,59.11,99.97,761.29,692.0699999999999
4252,2020-01-01,Southern,632.65,518.87,62.6,45.37,63.94,83.22,759.19,647.46
4257,2020-01-02,Southern,632.65,531.83,62.6,45.27,63.94,102.59,759.19,679.69
4262,2020-01-03,Southern,632.65,554.58,62.6,45.77,63.94,98.76,759.19,699.11
4267,2020-01-04,Southern,635.97,558.83,62.6,45.54,63.94,91.1,762.51,695.47
4272,2020-01-05,Southern,635.97,526.26,62.6,41.1,63.94,78.43,762.51,645.79
4277,2020-01-06,Southern,635.97,528.71,62.6,41.13,63.94,92.59,762.51,662.4300000000001
4282,2020-01-07,Southern,635.97,555.75,62.6,41.23,63.94,89.74,762.51,686.72
4287,2020-01-08,Southern,635.97,553.06,62.6,41.15,63.94,79.71,762.51,673.92
4292,2020-01-09,Southern,639.88,565.06,62.6,41.15,63.94,84.3,766.4200000000001,690.5099999999999
4297,2020-01-10,Southern,639.88,578.45,62.6,41.54,63.94,76.66,766.4200000000001,696.65
4302,2020-01-11,Southern,639.88,593.59,62.6,46.74,63.94,72.53,766.4200000000001,712.86
4307,2020-01-12,Southern,639.88,582.5,62.6,39.74,63.94,62.36,766.4200000000001,684.6
4312,2020-01-13,Southern,639.88,604.37,62.6,41.51,63.94,78.41,766.4200000000001,724.29
4317,2020-01-14,Southern,639.88,574.77,62.6,45.46,63.94,72.53,766.4200000000001,692.76
4322,2020-01-15,Southern,639.88,517.33,62.6,47.25,63.94,59.66,766.4200000000001,624.24
4327,2020-01-16,Southern,639.88,501.24,62.6,47.29,63.94,72.73,766.4200000000001,621.26
4332,2020-01-17,Southern,639.88,520.56,62.6,48.21,63.94,86.64,766.4200000000001,655.41
4337,2020-01-18,Southern,639.88,546.36,62.6,48.11,63.94,74.12,766.4200000000001,668.59
4342,2020-01-19,Southern,639.88,528.45,62.6,46.64,63.94,70.19,766.4200000000001,645.28
4347,2020-01-20,Southern,639.88,565.1,62.6,41.51,63.94,83.53,766.4200000000001,690.14
4352,2020-01-21,Southern,638.13,564.73,62.6,41.47,63.94,81.84,764.6700000000001,688.0400000000001
4357,2020-01-22,Southern,638.13,565.49,62.6,41.53,63.94,74.21,764.6700000000001,681.23
4362,2020-01-23,Southern,638.13,574.18,62.6,41.42,63.94,82.24,764.6700000000001,697.8399999999999
4367,2020-01-24,Southern,638.13,581.6,62.6,41.37,63.94,89.14,764.6700000000001,712.11
4372,2020-01-25,Southern,638.13,594.61,62.6,41.43,63.94,93.23,764.6700000000001,729.27
4377,2020-01-26,Southern,638.13,552.53,62.6,41.59,63.94,75.88,764.6700000000001,670.0
4382,2020-01-27,Southern,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2
4387,2020-01-28,Southern,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35
4392,2020-01-29,Southern,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999
4397,2020-01-30,Southern,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001
4402,2020-01-31,Southern,638.13,627.51,62.6,40.57,63.94,89.76,764.6700000000001,757.84
4407,2020-02-01,Southern,632.93,607.33,62.68,40.21,71.22,77.12,766.8299999999999,724.6600000000001
4412,2020-02-02,Southern,632.93,569.14,62.68,41.58,71.22,65.86,766.8299999999999,676.58
4417,2020-02-03,Southern,632.93,609.6,62.68,42.95,71.22,81.05,766.8299999999999,733.6
4422,2020-02-04,Southern,632.93,627.45,62.68,41.37,71.22,77.63,766.8299999999999,746.45
4427,2020-02-05,Southern,632.93,637.62,62.68,41.53,71.22,83.58,766.8299999999999,762.73
4432,2020-02-06,Southern,632.93,623.85,62.68,41.64,71.22,85.89,766.8299999999999,751.38
4437,2020-02-07,Southern,632.93,608.35,62.68,35.05,71.22,87.61,766.8299999999999,731.01
4442,2020-02-08,Southern,632.93,607.62,62.68,34.97,71.22,86.57,766.8299999999999,729.1600000000001
4447,2020-02-09,Southern,632.93,572.05,62.68,40.59,71.22,65.51,766.8299999999999,678.15
4452,2020-02-10,Southern,632.93,592.56,62.68,40.58,71.22,63.95,766.8299999999999,697.09
4457,2020-02-11,Southern,632.93,598.18,62.68,41.53,71.22,69.63,766.8299999999999,709.3399999999999
4462,2020-02-12,Southern,632.93,615.92,62.68,27.66,71.22,79.83,766.8299999999999,723.41
4467,2020-02-13,Southern,632.93,642.16,62.68,21.17,71.22,83.48,766.8299999999999,746.81
4472,2020-02-14,Southern,632.93,662.06,62.68,21.15,71.22,87.86,766.8299999999999,771.0699999999999
4477,2020-02-15,Southern,632.93,664.97,67.15,21.93,71.22,80.99,771.3,767.89
4482,2020-02-16,Southern,632.93,618.34,67.15,33.08,71.22,64.2,771.3,715.6200000000001
4487,2020-02-17,Southern,632.93,630.28,67.15,36.22,71.22,74.34,771.3,740.84
4492,2020-02-18,Southern,632.93,640.27,67.15,42.04,71.22,84.48,771.3,766.79
4497,2020-02-19,Southern,629.32,638.76,67.15,44.73,71.22,95.74,767.69,779.23
4502,2020-02-20,Southern,629.32,614.14,67.15,47.16,71.22,95.81,767.69,757.1099999999999
4507,2020-02-21,Southern,629.32,595.11,67.15,47.26,71.22,85.05,767.69,727.42
4512,2020-02-22,Southern,629.32,604.22,67.15,47.36,71.22,78.3,767.69,729.88
4517,2020-02-23,Southern,629.32,569.72,67.15,47.35,71.22,82.27,767.69,699.34
4522,2020-02-24,Southern,629.32,599.06,67.15,47.37,71.22,107.69,767.69,754.1199999999999
4527,2020-02-25,Southern,629.32,626.77,67.15,47.34,71.22,111.16,767.69,785.27
4532,2020-02-26,Southern,629.32,634.91,67.15,45.76,71.22,100.54,767.69,781.2099999999999
4537,2020-02-27,Southern,629.32,612.83,67.15,46.59,71.22,106.44,767.69,765.8600000000001
4542,2020-02-28,Southern,629.32,619.74,67.15,46.78,71.22,103.96,767.69,770.48
4547,2020-02-29,Southern,629.32,621.12,67.15,46.7,71.22,106.36,767.69,774.1800000000001
4552,2020-03-01,Southern,635.36,595.73,67.16,46.76,81.21,70.82,783.73,713.31
4557,2020-03-02,Southern,635.36,631.27,67.16,45.69,81.21,96.78,783.73,773.74
4562,2020-03-03,Southern,635.36,627.19,67.16,46.6,81.21,105.66,783.73,779.45
4567,2020-03-04,Southern,635.36,619.63,67.16,47.1,81.21,101.04,783.73,767.77
4572,2020-03-05,Southern,635.36,624.78,67.16,47.19,81.21,106.16,783.73,778.13
4577,2020-03-06,Southern,635.36,618.24,67.16,48.17,81.21,86.62,783.73,753.03
4582,2020-03-07,Southern,635.36,628.98,67.16,48.05,81.21,90.04,783.73,767.0699999999999
4587,2020-03-08,Southern,635.36,597.84,67.16,48.15,81.21,72.24,783.73,718.23
4592,2020-03-09,Southern,635.36,600.68,67.16,48.19,81.21,81.81,783.73,730.6799999999998
4597,2020-03-10,Southern,635.36,593.63,67.16,48.11,81.21,75.43,783.73,717.1700000000001
4602,2020-03-11,Southern,635.36,615.12,67.16,48.15,81.21,90.18,783.73,753.45
4607,2020-03-12,Southern,639.01,633.29,67.16,46.65,81.21,88.49,787.38,768.43
4612,2020-03-13,Southern,639.01,619.74,67.16,46.67,81.21,86.49,787.38,752.9
4617,2020-03-14,Southern,639.01,620.59,67.16,46.51,81.21,82.04,787.38,749.14
4622,2020-03-15,Southern,639.01,579.85,67.16,51.29,81.21,64.32,787.38,695.46
4627,2020-03-16,Southern,639.01,599.81,67.16,65.43,81.21,88.48,787.38,753.72
4632,2020-03-17,Southern,639.01,619.75,67.16,67.4,81.21,77.41,787.38,764.56
2,2020-06-01,Southern,681.68,474.45,43.84,48.19,55.29,73.74,780.81,596.38
7,2020-06-02,Southern,681.68,442.23,43.84,47.98,55.29,56.53,780.81,546.74
12,2020-06-03,Southern,681.68,427.34,43.84,47.64,55.29,55.84,780.81,530.8199999999999
17,2020-06-04,Southern,681.68,418.46,43.84,49.39,55.29,67.25,780.81,535.0999999999999
22,2020-06-05,Southern,677.11,421.72,43.84,50.53,55.29,63.44,776.24,535.69
27,2020-06-06,Southern,677.11,406.41,43.84,50.63,55.29,61.35,776.24,518.39
32,2020-06-07,Southern,677.11,364.27,43.84,50.53,55.29,57.95,776.24,472.74999999999994
37,2020-06-08,Southern,677.11,375.24,43.84,50.57,55.29,73.0,776.24,498.81
42,2020-06-09,Southern,673.7,398.74,43.84,50.58,55.29,80.21,772.83,529.53
47,2020-06-10,Southern,649.26,404.64,43.84,50.6,55.29,75.25,748.39,530.49
52,2020-06-11,Southern,649.26,375.68,43.84,50.46,55.29,57.69,748.39,483.83
57,2020-06-12,Southern,645.99,358.24,43.84,48.36,55.29,57.6,745.12,464.20000000000005
62,2020-06-13,Southern,636.07,355.08,43.84,50.18,55.29,67.86,735.2,473.12
67,2020-06-14,Southern,635.24,344.83,43.84,50.43,55.29,55.56,734.37,450.82
72,2020-06-15,Southern,637.12,349.67,43.84,50.4,55.29,84.29,736.25,484.36
77,2020-06-16,Southern,638.72,370.51,61.84,48.01,55.29,73.04,755.85,491.56
82,2020-06-17,Southern,635.28,384.2,61.84,47.97,55.29,77.36,752.41,509.53
87,2020-06-18,Southern,635.28,386.79,61.84,48.09,55.29,77.74,752.41,512.62
92,2020-06-19,Southern,635.28,389.37,61.84,49.61,55.29,79.15,752.41,518.13
97,2020-06-20,Southern,626.54,395.13,61.84,49.54,55.29,73.36,743.67,518.03
102,2020-06-21,Southern,626.54,381.94,61.84,49.49,55.29,69.4,743.67,500.83000000000004
107,2020-06-22,Southern,633.28,379.98,61.84,48.05,55.29,76.6,750.41,504.63
112,2020-06-23,Southern,633.28,400.05,61.84,47.88,55.29,81.85,750.41,529.78
117,2020-06-24,Southern,633.28,431.39,61.84,47.38,55.29,86.93,750.41,565.7
122,2020-06-25,Southern,633.28,441.0,61.84,49.47,55.29,83.21,750.41,573.6800000000001
127,2020-06-26,Southern,633.28,418.06,61.84,50.33,55.29,71.6,750.41,539.99
132,2020-06-27,Southern,633.28,410.74,61.84,50.38,55.29,73.12,750.41,534.24
137,2020-06-28,Southern,637.85,398.11,61.84,50.27,55.29,69.77,754.98,518.15
142,2020-06-29,Southern,633.49,431.38,61.84,50.25,55.29,79.21,750.62,560.84
147,2020-06-30,Southern,633.49,426.47,61.84,50.3,55.29,70.01,750.62,546.7800000000001
152,2020-07-01,Southern,554.71,410.85,61.83,48.44,61.43,63.29,677.97,522.58
157,2020-07-02,Southern,554.71,395.8,61.83,48.97,61.43,54.02,677.97,498.78999999999996
162,2020-07-03,Southern,553.71,377.47,61.83,48.94,61.43,52.58,676.97,478.99
167,2020-07-04,Southern,550.58,347.41,61.83,49.07,61.43,55.53,673.84,452.01
172,2020-07-05,Southern,550.58,306.34,61.83,50.27,61.43,48.29,673.84,404.9
177,2020-07-06,Southern,550.58,318.21,61.83,50.69,61.43,58.66,673.84,427.55999999999995
182,2020-07-07,Southern,546.65,343.14,61.83,50.66,61.43,63.09,669.91,456.89
187,2020-07-08,Southern,546.65,378.99,61.83,44.99,61.43,82.45,669.91,506.43
192,2020-07-09,Southern,546.65,401.88,61.83,44.88,61.43,77.19,669.91,523.95
197,2020-07-10,Southern,554.97,404.84,61.83,47.82,61.43,66.83,678.23,519.49
202,2020-07-11,Southern,558.9,376.73,61.83,48.13,61.43,63.53,682.16,488.39
207,2020-07-12,Southern,558.9,320.14,61.83,49.7,61.43,52.36,682.16,422.2
212,2020-07-13,Southern,558.9,373.96,61.83,49.82,61.43,73.03,682.16,496.80999999999995
217,2020-07-14,Southern,563.62,405.47,61.83,49.72,61.43,81.71,686.88,536.9000000000001
222,2020-07-15,Southern,545.33,389.83,61.83,50.6,61.43,75.13,668.59,515.56
227,2020-07-16,Southern,538.78,363.42,61.83,50.74,61.43,67.77,662.04,481.93
232,2020-07-17,Southern,537.54,364.58,61.83,49.26,61.43,66.51,660.8,480.34999999999997
237,2020-07-18,Southern,546.61,397.74,61.83,49.33,61.43,84.8,669.87,531.87
242,2020-07-19,Southern,549.74,397.45,61.83,49.3,61.43,75.92,673.0,522.67
247,2020-07-20,Southern,545.53,377.4,61.83,49.17,61.43,97.58,668.79,524.15
252,2020-07-21,Southern,545.53,402.99,61.83,36.46,61.43,106.57,668.79,546.02
257,2020-07-22,Southern,542.77,460.24,61.83,26.19,61.43,112.38,666.03,598.81
262,2020-07-23,Southern,544.01,442.22,61.83,24.01,61.43,118.36,667.27,584.59
267,2020-07-24,Southern,547.68,436.84,61.83,20.3,61.43,101.99,670.9399999999999,559.13
272,2020-07-25,Southern,528.59,436.0,61.83,20.45,61.43,96.71,651.85,553.16
277,2020-07-26,Southern,538.6,395.44,61.83,24.24,61.43,69.29,661.86,488.97
282,2020-07-27,Southern,538.6,426.88,61.83,25.42,61.43,89.73,661.86,542.03
287,2020-07-28,Southern,538.6,446.86,61.83,25.36,61.43,97.89,661.86,570.11
292,2020-07-29,Southern,538.6,431.01,61.83,25.4,61.43,84.27,661.86,540.68
297,2020-07-30,Southern,538.6,424.59,61.83,26.25,61.43,84.27,661.86,535.11
302,2020-07-31,Southern,543.6,444.43,61.83,26.21,61.43,85.42,666.86,556.06
307,2020-08-01,Southern,494.66,415.53,61.83,26.28,93.49,77.25,649.98,519.06
