index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
3,2017-09-01,Eastern,441.02,429.39,,,85.94,69.36,,
8,2017-09-02,Eastern,441.02,425.75,,,85.94,74.18,,
13,2017-09-03,Eastern,445.38,427.61,,,85.94,71.05,,
18,2017-09-04,Eastern,445.38,450.85,,,85.94,75.21,,
23,2017-09-05,Eastern,449.92,459.09,,,85.94,70.29,,
28,2017-09-06,Eastern,449.92,464.82,,,85.94,76.43,,
33,2017-09-07,Eastern,449.92,461.96,,,85.94,75.34,,
38,2017-09-08,Eastern,455.66,454.88,,,85.94,81.48,,
43,2017-09-09,Eastern,455.66,455.25,,,85.94,80.46,,
48,2017-09-10,Eastern,455.66,432.59,,,85.94,72.65,,
53,2017-09-11,Eastern,455.66,435.21,,,85.94,77.93,,
58,2017-09-12,Eastern,455.66,440.93,,,85.94,71.55,,
63,2017-09-13,Eastern,455.66,450.83,,,85.94,72.06,,
68,2017-09-14,Eastern,455.66,450.78,,,85.94,77.8,,
73,2017-09-15,Eastern,484.74,438.75,,,85.94,83.76,,
78,2017-09-16,Eastern,486.07,443.23,,,85.94,79.07,,
83,2017-09-17,Eastern,486.07,421.62,,,85.94,72.32,,
88,2017-09-18,Eastern,486.07,390.63,,,85.94,67.06,,
93,2017-09-19,Eastern,486.07,417.92,,,85.94,69.41,,
98,2017-09-20,Eastern,486.07,418.22,,,85.94,66.42,,
103,2017-09-21,Eastern,486.07,438.6,,,85.94,76.02,,
108,2017-09-22,Eastern,147.51,138.3,,,3.37,2.65,,
113,2017-09-23,Eastern,486.07,436.38,,,85.94,73.2,,
118,2017-09-24,Eastern,486.07,437.88,,,85.94,64.41,,
123,2017-09-25,Eastern,486.07,449.09,,,85.94,71.43,,
128,2017-09-26,Eastern,486.07,453.26,,,85.94,72.9,,
133,2017-09-27,Eastern,486.07,445.78,,,85.94,73.83,,
138,2017-09-28,Eastern,486.07,431.07,,,85.94,70.97,,
143,2017-09-29,Eastern,486.07,417.12,,,85.94,71.65,,
148,2017-09-30,Eastern,486.07,403.41,,,85.94,71.71,,
153,2017-10-01,Eastern,479.5,382.63,,,63.36,71.06,,
158,2017-10-03,Eastern,479.5,396.4,,,63.36,76.3,,
163,2017-10-04,Eastern,479.5,387.92,,,63.36,80.68,,
168,2017-10-05,Eastern,479.5,387.85,,,63.36,81.2,,
173,2017-10-06,Eastern,479.5,401.48,,,63.36,77.08,,
178,2017-10-07,Eastern,479.5,402.74,,,63.36,73.75,,
183,2017-10-08,Eastern,479.5,404.25,,,63.36,72.49,,
188,2017-10-09,Eastern,479.5,413.99,,,63.36,66.62,,
193,2017-10-10,Eastern,479.5,419.5,,,63.36,69.8,,
198,2017-10-11,Eastern,486.88,416.31,,,63.36,73.77,,
203,2017-10-12,Eastern,486.88,412.28,,,63.36,76.79,,
208,2017-10-13,Eastern,486.88,400.19,,,63.36,72.37,,
213,2017-10-14,Eastern,486.88,419.29,,,63.36,74.79,,
218,2017-10-15,Eastern,486.88,407.83,,,63.36,76.3,,
223,2017-10-16,Eastern,486.88,413.23,,,63.36,49.46,,
228,2017-10-17,Eastern,486.88,436.6,,,63.36,63.63,,
233,2017-10-18,Eastern,486.88,432.78,,,63.36,59.9,,
238,2017-10-19,Eastern,486.88,421.01,,,63.36,54.78,,
243,2017-10-20,Eastern,484.8,405.91,,,63.36,55.7,,
248,2017-10-21,Eastern,473.75,396.47,,,63.36,53.33,,
253,2017-10-22,Eastern,469.18,412.41,,,63.36,54.17,,
258,2017-10-23,Eastern,467.82,431.59,,,63.36,53.03,,
263,2017-10-24,Eastern,467.82,440.35,,,63.36,64.65,,
268,2017-10-25,Eastern,467.82,438.69,,,63.36,58.72,,
273,2017-10-26,Eastern,467.82,439.32,,,63.36,54.62,,
278,2017-10-27,Eastern,469.9,429.63,,,63.36,47.09,,
283,2017-10-28,Eastern,469.9,429.2,,,63.36,42.38,,
288,2017-10-29,Eastern,469.9,422.93,,,63.36,41.81,,
293,2017-10-30,Eastern,469.9,425.51,,,63.36,40.32,,
298,2017-10-31,Eastern,469.9,422.94,,,63.36,41.37,,
303,2017-11-01,Eastern,451.11,430.68,,,36.75,39.83,,
308,2017-11-02,Eastern,451.11,422.37,,,36.75,40.95,,
313,2017-11-03,Eastern,451.11,437.55,,,36.75,40.48,,
318,2017-11-04,Eastern,451.11,437.3,,,36.75,39.22,,
323,2017-11-05,Eastern,451.11,438.22,,,36.75,37.3,,
328,2017-11-06,Eastern,451.11,432.52,,,36.75,40.17,,
333,2017-11-07,Eastern,454.86,424.32,,,36.75,39.33,,
338,2017-11-08,Eastern,454.86,430.26,,,36.75,37.18,,
343,2017-11-09,Eastern,454.86,426.79,,,36.75,35.99,,
348,2017-11-10,Eastern,454.86,406.17,,,36.75,37.09,,
353,2017-11-11,Eastern,454.86,416.83,,,36.75,35.11,,
358,2017-11-12,Eastern,454.86,416.21,,,36.75,34.09,,
363,2017-11-13,Eastern,454.86,420.78,,,36.75,38.26,,
368,2017-11-14,Eastern,454.86,419.03,,,36.75,38.7,,
373,2017-11-15,Eastern,475.92,407.92,,,36.75,37.27,,
378,2017-11-16,Eastern,479.32,402.75,,,36.75,34.88,,
383,2017-11-17,Eastern,479.32,396.23,,,36.75,39.57,,
388,2017-11-18,Eastern,474.02,399.44,,,36.75,36.53,,
393,2017-11-19,Eastern,474.02,408.93,,,36.75,28.96,,
398,2017-11-20,Eastern,474.02,420.4,,,36.75,32.16,,
403,2017-11-21,Eastern,473.52,410.35,,,36.75,30.49,,
408,2017-11-22,Eastern,466.65,420.88,,,36.75,29.41,,
413,2017-11-23,Eastern,466.65,435.01,,,36.75,27.27,,
418,2017-11-24,Eastern,466.65,450.88,,,36.75,26.97,,
423,2017-11-25,Eastern,471.95,433.39,,,36.75,27.75,,
428,2017-11-26,Eastern,477.75,430.58,,,36.75,23.19,,
433,2017-11-27,Eastern,482.25,440.76,,,36.75,31.02,,
438,2017-11-28,Eastern,482.25,444.28,,,36.75,31.54,,
443,2017-11-29,Eastern,482.25,453.69,,,36.75,28.83,,
448,2017-11-30,Eastern,482.25,456.64,,,36.75,27.96,,
453,2017-12-01,Eastern,472.6,445.17,,,22.6,27.49,,
458,2017-12-02,Eastern,472.6,440.62,,,22.6,26.14,,
463,2017-12-03,Eastern,470.05,437.17,,,22.6,22.66,,
468,2017-12-04,Eastern,470.05,438.04,,,22.6,26.99,,
473,2017-12-05,Eastern,470.05,434.27,,,22.6,27.45,,
478,2017-12-06,Eastern,474.7,442.18,,,22.6,23.15,,
483,2017-12-07,Eastern,474.7,442.56,,,22.6,22.6,,
488,2017-12-08,Eastern,474.7,443.99,,,22.6,23.3,,
493,2017-12-09,Eastern,474.7,447.16,,,22.6,23.99,,
498,2017-12-10,Eastern,474.7,443.27,,,22.6,22.83,,
503,2017-12-11,Eastern,474.7,441.27,,,22.6,26.95,,
508,2017-12-12,Eastern,469.41,442.41,,,22.6,26.29,,
513,2017-12-13,Eastern,469.41,442.93,,,22.6,27.01,,
518,2017-12-14,Eastern,469.41,437.12,,,22.6,24.16,,
523,2017-12-15,Eastern,465.98,439.79,,,22.6,25.25,,
528,2017-12-16,Eastern,465.98,437.33,,,22.6,21.17,,
533,2017-12-17,Eastern,461.9,438.66,,,22.6,19.21,,
538,2017-12-18,Eastern,464.4,447.33,,,22.6,22.61,,
543,2017-12-19,Eastern,464.19,454.5,,,22.6,22.73,,
548,2017-12-20,Eastern,464.19,454.44,,,22.6,23.61,,
553,2017-12-21,Eastern,464.19,451.96,,,22.6,23.94,,
558,2017-12-22,Eastern,464.19,453.63,,,22.6,24.72,,
563,2017-12-23,Eastern,466.74,454.66,,,22.6,26.85,,
568,2017-12-24,Eastern,462.04,450.14,,,22.6,25.19,,
573,2017-12-25,Eastern,462.04,449.95,,,22.6,25.15,,
578,2017-12-26,Eastern,471.71,456.19,,,22.6,22.99,,
583,2017-12-27,Eastern,471.71,465.62,,,22.6,23.07,,
588,2017-12-28,Eastern,471.71,459.73,,,22.6,22.53,,
593,2017-12-29,Eastern,471.71,460.81,,,22.6,23.64,,
598,2017-12-30,Eastern,471.71,450.0,,,22.6,25.34,,
603,2017-12-31,Eastern,474.71,446.42,,,22.6,22.85,,
608,2018-01-01,Eastern,478.58,435.94,,,21.76,21.87,,
613,2018-01-02,Eastern,476.31,454.95,,,21.76,19.36,,
618,2018-01-03,Eastern,476.31,465.11,,,21.76,18.29,,
623,2018-01-04,Eastern,476.31,470.32,,,21.76,21.19,,
628,2018-01-05,Eastern,476.31,469.49,,,21.76,24.36,,
633,2018-01-06,Eastern,480.54,448.04,,,21.76,23.1,,
638,2018-01-07,Eastern,480.54,438.99,,,21.76,21.02,,
643,2018-01-08,Eastern,480.54,451.27,,,21.76,21.11,,
648,2018-01-09,Eastern,494.84,460.03,,,21.76,23.0,,
653,2018-01-10,Eastern,494.84,463.6,,,21.76,19.18,,
658,2018-01-11,Eastern,494.4,453.23,,,21.76,25.26,,
663,2018-01-12,Eastern,494.4,456.59,,,21.76,25.64,,
668,2018-01-13,Eastern,494.4,475.49,,,21.76,27.84,,
673,2018-01-14,Eastern,494.4,460.84,,,21.76,24.24,,
678,2018-01-15,Eastern,494.84,460.45,,,21.76,19.32,,
683,2018-01-16,Eastern,494.84,475.27,,,21.76,22.7,,
688,2018-01-17,Eastern,484.15,490.72,,,21.76,20.24,,
693,2018-01-18,Eastern,484.15,492.04,,,21.76,24.34,,
698,2018-01-19,Eastern,484.15,486.65,,,21.76,23.98,,
703,2018-01-20,Eastern,484.15,487.57,,,21.76,23.02,,
708,2018-01-21,Eastern,484.15,483.46,,,21.76,20.39,,
713,2018-01-22,Eastern,486.42,490.75,,,21.76,21.86,,
718,2018-01-23,Eastern,486.42,493.79,,,21.76,22.28,,
723,2018-01-24,Eastern,486.42,497.51,,,21.76,22.35,,
728,2018-01-25,Eastern,486.42,491.14,,,21.76,24.93,,
733,2018-01-26,Eastern,486.42,471.99,,,21.76,21.15,,
738,2018-01-27,Eastern,483.54,481.14,,,21.76,22.94,,
743,2018-01-28,Eastern,483.54,484.25,,,21.76,22.39,,
748,2018-01-29,Eastern,483.54,483.73,,,21.76,23.58,,
753,2018-01-30,Eastern,483.54,476.47,,,21.76,22.26,,
758,2018-01-31,Eastern,483.54,497.16,,,21.76,20.99,,
763,2018-02-01,Eastern,489.39,507.35,,,25.1,19.21,,
768,2018-02-02,Eastern,489.39,499.88,,,25.1,20.99,,
773,2018-02-03,Eastern,485.39,492.35,,,25.1,25.11,,
778,2018-02-04,Eastern,485.39,474.38,,,25.1,21.0,,
783,2018-02-05,Eastern,485.39,482.33,,,25.1,25.09,,
788,2018-02-06,Eastern,488.0,489.71,,,25.1,19.32,,
793,2018-02-07,Eastern,488.0,504.1,,,25.1,23.18,,
798,2018-02-08,Eastern,488.0,507.01,,,25.1,27.61,,
803,2018-02-09,Eastern,488.0,507.11,,,25.1,27.33,,
808,2018-02-10,Eastern,488.0,513.4,,,25.1,27.15,,
813,2018-02-11,Eastern,488.0,499.29,,,25.1,23.63,,
818,2018-02-12,Eastern,488.0,499.69,,,25.1,22.67,,
823,2018-02-13,Eastern,488.0,500.87,,,25.1,22.31,,
828,2018-02-14,Eastern,488.0,497.47,,,25.1,21.58,,
833,2018-02-15,Eastern,488.0,490.15,,,25.1,22.96,,
838,2018-02-16,Eastern,490.85,496.94,,,25.1,22.43,,
843,2018-02-17,Eastern,490.85,508.87,,,25.1,23.94,,
848,2018-02-18,Eastern,490.85,502.79,,,25.1,21.61,,
853,2018-02-19,Eastern,490.85,504.64,,,25.1,30.21,,
858,2018-02-20,Eastern,490.85,523.94,,,25.1,24.11,,
863,2018-02-21,Eastern,490.85,537.61,,,25.1,23.23,,
868,2018-02-22,Eastern,490.85,545.31,,,25.1,25.22,,
873,2018-02-23,Eastern,490.85,523.9,,,25.1,27.0,,
878,2018-02-24,Eastern,490.85,523.0,,,25.1,28.12,,
883,2018-02-25,Eastern,490.85,532.18,,,25.1,19.05,,
888,2018-02-26,Eastern,490.85,533.87,,,25.1,22.55,,
893,2018-02-27,Eastern,495.35,543.05,,,25.1,28.03,,
898,2018-02-28,Eastern,499.35,543.69,,,25.1,27.92,,
903,2018-03-01,Eastern,505.24,536.02,,,30.16,21.73,,
908,2018-03-02,Eastern,505.24,490.72,,,30.16,19.54,,
913,2018-03-03,Eastern,505.24,492.22,,,30.16,24.95,,
918,2018-03-04,Eastern,505.24,523.06,,,30.16,25.56,,
923,2018-03-05,Eastern,501.14,526.63,,,30.16,24.07,,
928,2018-03-06,Eastern,501.14,520.24,,,30.16,28.06,,
933,2018-03-07,Eastern,501.14,545.88,,,30.16,25.2,,
938,2018-03-08,Eastern,501.14,544.58,,,30.16,23.6,,
943,2018-03-09,Eastern,501.14,541.05,,,30.16,25.77,,
948,2018-03-10,Eastern,501.14,546.67,,,30.16,25.79,,
953,2018-03-11,Eastern,501.14,540.23,,,30.16,21.16,,
958,2018-03-12,Eastern,501.14,544.48,,,30.16,26.71,,
963,2018-03-13,Eastern,501.14,550.22,,,30.16,26.06,,
968,2018-03-14,Eastern,501.14,549.61,,,30.16,25.82,,
973,2018-03-15,Eastern,501.14,545.39,,,30.16,25.58,,
978,2018-03-16,Eastern,501.14,523.13,,,30.16,25.21,,
983,2018-03-17,Eastern,501.14,505.9,,,30.16,30.81,,
988,2018-03-18,Eastern,501.14,497.02,,,30.16,28.07,,
993,2018-03-19,Eastern,501.14,515.32,,,30.16,27.89,,
998,2018-03-20,Eastern,501.14,507.57,,,30.16,30.2,,
1003,2018-03-21,Eastern,501.14,502.22,,,30.16,33.12,,
1008,2018-03-22,Eastern,501.14,518.01,,,30.16,31.93,,
1013,2018-03-23,Eastern,501.14,527.94,,,30.16,33.17,,
1018,2018-03-24,Eastern,501.14,529.56,,,30.16,34.98,,
1023,2018-03-25,Eastern,501.14,531.14,,,30.16,28.23,,
1028,2018-03-26,Eastern,505.24,544.38,,,30.16,30.59,,
1033,2018-03-27,Eastern,505.24,546.76,,,30.16,31.34,,
1038,2018-03-28,Eastern,505.24,559.96,,,30.16,33.73,,
1043,2018-03-29,Eastern,505.24,553.61,,,30.16,37.88,,
1048,2018-03-30,Eastern,505.24,530.74,,,30.16,29.81,,
1053,2018-03-31,Eastern,505.24,509.54,,,30.16,20.87,,
1058,2018-04-01,Eastern,471.76,487.76,,,39.12,14.38,,
1063,2018-04-02,Eastern,471.76,491.98,,,39.12,23.62,,
1068,2018-04-03,Eastern,471.76,532.32,,,39.12,29.03,,
1073,2018-04-04,Eastern,471.76,539.86,,,39.12,27.63,,
1078,2018-04-05,Eastern,464.13,539.21,,,39.12,27.42,,
1083,2018-04-06,Eastern,457.96,536.52,,,39.12,28.04,,
1088,2018-04-07,Eastern,457.96,528.48,,,39.12,25.48,,
1093,2018-04-08,Eastern,457.96,484.06,,,39.12,27.84,,
1098,2018-04-09,Eastern,457.96,513.26,,,39.12,28.56,,
1103,2018-04-10,Eastern,457.96,507.13,,,39.12,33.21,,
1108,2018-04-11,Eastern,457.96,521.72,,,39.12,46.37,,
1113,2018-04-12,Eastern,457.96,514.01,,,39.12,32.6,,
1118,2018-04-13,Eastern,457.96,511.87,,,39.12,44.1,,
1123,2018-04-14,Eastern,457.96,524.46,,,39.12,56.72,,
1128,2018-04-15,Eastern,466.34,522.98,,,39.12,31.43,,
1133,2018-04-16,Eastern,466.34,558.77,,,39.12,46.67,,
1138,2018-04-17,Eastern,466.34,552.32,,,39.12,34.59,,
1143,2018-04-18,Eastern,466.34,534.17,,,39.12,32.63,,
1148,2018-04-19,Eastern,466.34,543.68,,,39.12,36.08,,
1153,2018-04-20,Eastern,466.34,534.11,,,39.12,40.68,,
1158,2018-04-21,Eastern,466.34,525.29,,,39.12,40.98,,
1163,2018-04-22,Eastern,466.34,517.23,,,39.12,41.91,,
1168,2018-04-23,Eastern,466.34,546.55,,,39.12,44.27,,
1173,2018-04-24,Eastern,465.25,524.5,,,39.12,48.82,,
1178,2018-04-25,Eastern,465.25,522.58,,,39.12,46.04,,
1183,2018-04-26,Eastern,465.25,516.98,,,39.12,41.33,,
1188,2018-04-27,Eastern,465.25,515.18,,,39.12,41.09,,
1193,2018-04-28,Eastern,465.25,519.88,,,39.12,44.33,,
1198,2018-04-29,Eastern,465.25,505.86,,,39.12,24.52,,
1203,2018-04-30,Eastern,469.05,466.64,,,39.12,42.25,,
1208,2018-05-01,Eastern,469.21,460.44,,,46.26,38.86,,
1213,2018-05-02,Eastern,469.21,499.39,,,46.26,41.93,,
1218,2018-05-03,Eastern,469.21,488.75,,,46.26,43.22,,
1223,2018-05-04,Eastern,469.21,529.05,,,46.26,57.3,,
1228,2018-05-05,Eastern,469.21,542.87,,,46.26,59.1,,
1233,2018-05-06,Eastern,469.21,533.29,,,46.26,42.2,,
1238,2018-05-07,Eastern,469.21,528.5,,,46.26,56.69,,
1243,2018-05-08,Eastern,469.21,514.01,,,46.26,66.4,,
1248,2018-05-09,Eastern,470.3,518.65,,,46.26,61.0,,
1253,2018-05-10,Eastern,470.3,521.92,,,46.26,64.4,,
1258,2018-05-11,Eastern,470.3,514.63,,,46.26,57.87,,
1263,2018-05-12,Eastern,470.3,497.06,,,46.26,44.54,,
1268,2018-05-13,Eastern,470.3,476.61,,,46.26,40.7,,
1273,2018-05-14,Eastern,470.3,432.32,,,46.26,39.58,,
1278,2018-05-15,Eastern,466.59,489.72,,,46.26,44.36,,
1283,2018-05-16,Eastern,466.59,488.95,,,46.26,51.4,,
1288,2018-05-17,Eastern,466.59,483.58,,,46.26,48.78,,
1293,2018-05-18,Eastern,466.59,492.28,,,46.26,52.24,,
1298,2018-05-19,Eastern,466.59,480.38,,,46.26,55.29,,
1303,2018-05-20,Eastern,476.59,484.7,,,46.26,45.96,,
1308,2018-05-21,Eastern,476.59,509.25,,,46.26,53.83,,
1313,2018-05-22,Eastern,476.59,518.57,,,46.26,50.2,,
1318,2018-05-23,Eastern,476.59,513.14,,,46.26,55.56,,
1323,2018-05-24,Eastern,476.59,514.61,,,46.26,66.9,,
1328,2018-05-25,Eastern,476.59,520.6,,,46.26,74.99,,
1333,2018-05-26,Eastern,476.59,506.77,,,46.26,74.76,,
1338,2018-05-27,Eastern,476.59,510.32,,,46.26,78.56,,
1343,2018-05-28,Eastern,476.59,520.07,,,46.26,73.34,,
1348,2018-05-29,Eastern,476.59,493.2,,,46.26,65.54,,
1353,2018-05-30,Eastern,476.59,524.74,,,46.26,69.76,,
1358,2018-05-31,Eastern,476.59,527.71,,,46.26,58.87,,
1363,2018-06-01,Eastern,469.15,483.39,,,53.41,58.0,,
1368,2018-06-02,Eastern,469.15,507.59,,,53.41,63.95,,
1373,2018-06-03,Eastern,469.15,487.41,,,53.41,68.46,,
1378,2018-06-04,Eastern,469.15,525.96,,,53.41,64.55,,
1383,2018-06-05,Eastern,469.15,524.25,,,53.41,69.79,,
1388,2018-06-06,Eastern,469.15,511.67,,,53.41,71.48,,
1393,2018-06-07,Eastern,469.15,501.19,,,53.41,76.04,,
1398,2018-06-08,Eastern,469.15,477.02,,,53.41,67.67,,
1403,2018-06-09,Eastern,472.92,446.31,,,53.41,65.61,,
1408,2018-06-10,Eastern,472.92,420.78,,,53.41,64.56,,
1413,2018-06-11,Eastern,472.92,451.72,,,53.41,65.75,,
1418,2018-06-12,Eastern,469.74,461.16,,,53.41,60.64,,
1423,2018-06-13,Eastern,469.74,467.83,,,53.41,66.02,,
1428,2018-06-14,Eastern,469.74,467.11,,,53.41,72.36,,
1433,2018-06-15,Eastern,469.74,480.35,,,53.41,72.96,,
1438,2018-06-16,Eastern,469.74,479.14,,,53.41,77.03,,
1443,2018-06-17,Eastern,469.74,445.32,,,53.41,67.91,,
1448,2018-06-18,Eastern,469.74,469.73,,,53.41,73.35,,
1453,2018-06-19,Eastern,469.74,483.1,,,53.41,78.1,,
1458,2018-06-20,Eastern,469.74,490.76,,,53.41,72.12,,
1463,2018-06-21,Eastern,476.94,498.97,,,53.41,71.52,,
1468,2018-06-22,Eastern,476.94,510.59,,,53.41,68.62,,
1473,2018-06-23,Eastern,476.94,512.14,,,53.41,70.7,,
1478,2018-06-24,Eastern,473.11,480.27,,,53.41,68.84,,
1483,2018-06-25,Eastern,464.19,486.52,,,53.41,66.77,,
1488,2018-06-26,Eastern,463.11,474.31,,,53.41,65.96,,
1493,2018-06-27,Eastern,463.11,470.65,,,53.41,63.13,,
1498,2018-06-28,Eastern,463.11,453.89,,,53.41,61.54,,
1503,2018-06-29,Eastern,463.11,477.29,,,53.41,63.37,,
1508,2018-06-30,Eastern,463.11,499.53,,,53.41,58.76,,
1513,2018-07-01,Eastern,454.23,477.82,,,69.16,57.44,,
1518,2018-07-02,Eastern,454.23,471.39,,,69.16,64.17,,
1523,2018-07-03,Eastern,449.73,449.38,,,69.16,64.57,,
1528,2018-07-04,Eastern,449.73,447.65,,,69.16,65.65,,
1533,2018-07-05,Eastern,446.73,471.36,,,69.16,67.16,,
1538,2018-07-06,Eastern,446.73,473.75,,,69.16,68.98,,
1543,2018-07-07,Eastern,446.73,490.98,,,69.16,67.53,,
1548,2018-07-08,Eastern,446.73,610.79,,,69.16,65.88,,
1553,2018-07-09,Eastern,446.73,466.35,,,69.16,68.07,,
1558,2018-07-10,Eastern,443.4,468.27,,,69.16,58.29,,
1563,2018-07-11,Eastern,443.4,467.14,,,69.16,67.67,,
1568,2018-07-12,Eastern,443.4,472.7,,,69.16,68.18,,
1573,2018-07-13,Eastern,446.35,459.06,,,69.16,65.23,,
1578,2018-07-14,Eastern,446.35,462.54,,,69.16,63.32,,
1583,2018-07-15,Eastern,445.06,453.67,,,69.16,64.51,,
1588,2018-07-16,Eastern,445.06,443.14,,,69.16,65.5,,
1593,2018-07-17,Eastern,445.06,437.41,,,69.16,71.55,,
1598,2018-07-18,Eastern,445.06,443.31,,,69.16,76.8,,
1603,2018-07-19,Eastern,445.06,450.44,,,69.16,77.68,,
1608,2018-07-20,Eastern,445.06,457.58,,,69.16,63.61,,
1613,2018-07-21,Eastern,445.06,428.0,,,69.16,56.83,,
1618,2018-07-22,Eastern,445.06,401.62,,,69.16,58.34,,
1623,2018-07-23,Eastern,445.06,435.66,,,69.16,69.04,,
1628,2018-07-24,Eastern,445.06,450.98,,,69.16,75.42,,
1633,2018-07-25,Eastern,450.92,431.95,,,69.16,73.84,,
1638,2018-07-26,Eastern,452.09,412.88,,,69.16,74.91,,
1643,2018-07-27,Eastern,452.09,424.56,,,69.16,79.08,,
1648,2018-07-28,Eastern,452.09,444.38,,,69.16,78.22,,
1653,2018-07-29,Eastern,452.09,431.32,,,69.16,74.56,,
1658,2018-07-30,Eastern,452.09,474.02,,,69.16,70.28,,
1663,2018-07-31,Eastern,464.09,474.24,,,69.16,52.0,,
1668,2018-08-01,Eastern,443.45,451.18,,,77.99,50.44,,
1673,2018-08-02,Eastern,444.77,444.8,,,77.99,57.08,,
1678,2018-08-03,Eastern,444.77,455.76,,,77.99,63.57,,
1683,2018-08-04,Eastern,448.09,464.57,,,77.99,80.25,,
1688,2018-08-05,Eastern,444.09,451.04,,,77.99,79.19,,
1693,2018-08-06,Eastern,445.4,444.86,,,77.99,79.49,,
1698,2018-08-07,Eastern,445.4,453.8,,,77.99,76.17,,
1703,2018-08-08,Eastern,445.4,453.1,,,77.99,75.83,,
1708,2018-08-09,Eastern,445.4,466.52,,,77.99,79.67,,
1713,2018-08-10,Eastern,430.87,465.25,,,77.99,83.06,,
1718,2018-08-11,Eastern,430.87,449.78,,,77.99,81.85,,
1723,2018-08-12,Eastern,430.87,427.46,,,77.99,63.78,,
1728,2018-08-13,Eastern,430.87,432.54,,,77.99,65.0,,
1733,2018-08-14,Eastern,430.87,441.61,,,77.99,78.76,,
1738,2018-08-15,Eastern,423.84,412.94,,,77.99,69.09,,
1743,2018-08-16,Eastern,423.84,431.46,,,77.99,69.5,,
1748,2018-08-17,Eastern,423.84,457.02,,,77.99,75.28,,
1753,2018-08-18,Eastern,423.84,463.7,,,77.99,77.4,,
1758,2018-08-19,Eastern,423.84,432.6,,,77.99,79.54,,
1763,2018-08-20,Eastern,413.73,418.84,,,77.99,75.56,,
1768,2018-08-21,Eastern,415.73,442.74,,,77.99,82.45,,
1773,2018-08-22,Eastern,415.73,453.1,,,77.99,81.95,,
1778,2018-08-23,Eastern,419.4,444.75,,,77.99,85.95,,
1783,2018-08-24,Eastern,419.4,440.34,,,77.99,86.12,,
1788,2018-08-25,Eastern,419.4,400.78,,,77.99,79.81,,
1793,2018-08-26,Eastern,424.9,389.36,,,77.99,79.74,,
1798,2018-08-27,Eastern,424.9,411.18,,,77.99,79.67,,
1803,2018-08-28,Eastern,423.42,419.95,,,77.99,88.95,,
1808,2018-08-29,Eastern,423.42,421.45,,,77.99,88.7,,
1813,2018-08-30,Eastern,423.42,415.05,,,77.99,86.99,,
1818,2018-09-01,Eastern,418.45,412.97,,,79.0,85.57,,
1823,2018-09-02,Eastern,418.45,384.66,,,79.0,84.35,,
1828,2018-09-03,Eastern,418.45,405.33,,,79.0,83.05,,
1833,2018-09-04,Eastern,418.45,422.21,,,79.0,90.11,,
1838,2018-09-05,Eastern,433.26,425.18,,,79.0,93.14,,
1843,2018-09-06,Eastern,433.26,413.39,,,79.0,91.5,,
1848,2018-09-07,Eastern,433.26,414.15,,,79.0,94.13,,
1853,2018-09-08,Eastern,433.26,431.96,,,79.0,91.2,,
1858,2018-09-09,Eastern,433.26,446.75,,,79.0,94.09,,
1863,2018-09-10,Eastern,428.15,436.22,,,79.0,93.37,,
1868,2018-09-11,Eastern,431.25,429.86,,,79.0,95.96,,
1873,2018-09-12,Eastern,431.25,431.75,,,79.0,94.98,,
1878,2018-09-13,Eastern,431.25,440.92,,,79.0,90.88,,
1883,2018-09-14,Eastern,449.66,439.14,,,79.0,91.68,,
1888,2018-09-15,Eastern,449.66,439.53,,,79.0,93.84,,
1893,2018-09-16,Eastern,456.4,433.39,,,79.0,89.94,,
1898,2018-09-17,Eastern,456.4,429.61,,,79.0,90.95,,
1903,2018-09-18,Eastern,456.4,440.48,,,79.0,93.44,,
1908,2018-09-19,Eastern,456.4,443.39,,,79.0,93.54,,
1913,2018-09-20,Eastern,456.4,430.71,,,79.0,87.46,,
1918,2018-09-21,Eastern,456.4,386.48,,,79.0,87.19,,
1923,2018-09-22,Eastern,456.4,402.19,,,79.0,90.41,,
1928,2018-09-23,Eastern,456.4,412.32,,,79.0,97.01,,
1933,2018-09-24,Eastern,456.4,409.62,,,79.0,92.63,,
1938,2018-09-25,Eastern,462.23,411.31,,,79.0,91.72,,
1943,2018-09-26,Eastern,462.23,423.29,,,79.0,86.24,,
1948,2018-09-27,Eastern,466.73,422.83,,,79.0,84.01,,
1953,2018-09-28,Eastern,466.73,423.77,,,79.0,90.62,,
1958,2018-09-29,Eastern,466.73,418.95,,,79.0,89.88,,
1963,2018-09-30,Eastern,467.79,397.99,,,79.0,87.53,,
1968,2018-10-01,Eastern,485.84,409.69,,,55.26,81.87,,
1973,2018-10-02,Eastern,485.84,414.87,,,55.26,83.32,,
1978,2018-10-03,Eastern,485.84,428.21,,,55.26,89.56,,
1983,2018-10-04,Eastern,485.84,420.27,,,55.26,90.78,,
1988,2018-10-05,Eastern,485.84,418.07,,,55.26,94.16,,
1993,2018-10-06,Eastern,485.84,427.52,,,55.26,93.8,,
1998,2018-10-07,Eastern,485.84,440.85,,,55.26,89.65,,
2003,2018-10-08,Eastern,485.84,467.98,,,55.26,85.83,,
2008,2018-10-09,Eastern,485.84,467.88,,,55.26,82.3,,
