index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
1,2017-09-01,Western,1106.89,1024.33,25.17,3.81,72.0,21.53,1204.0600000000002,1049.6699999999998
6,2017-09-02,Western,1106.89,1050.91,25.17,3.83,72.0,23.97,1204.0600000000002,1078.71
11,2017-09-03,Western,1106.89,1066.73,25.17,3.8,72.0,13.94,1204.0600000000002,1084.47
16,2017-09-04,Western,1106.89,1115.43,25.17,3.81,72.0,37.38,1204.0600000000002,1156.6200000000001
21,2017-09-05,Western,1106.89,1131.78,25.17,3.83,72.0,28.78,1204.0600000000002,1164.3899999999999
26,2017-09-06,Western,1124.57,1171.82,25.17,3.84,72.0,40.94,1221.74,1216.6
31,2017-09-07,Western,1124.57,1180.3,25.17,3.82,72.0,48.25,1221.74,1232.37
36,2017-09-08,Western,1124.57,1189.75,25.17,3.83,72.0,35.86,1221.74,1229.4399999999998
41,2017-09-09,Western,1128.66,1204.61,25.17,3.87,72.0,38.57,1225.8300000000002,1247.0499999999997
46,2017-09-10,Western,1131.56,1218.51,25.17,3.84,72.0,33.9,1228.73,1256.25
51,2017-09-11,Western,1131.56,1203.65,25.17,3.82,72.0,54.72,1228.73,1262.19
56,2017-09-12,Western,1131.56,1194.99,25.17,3.81,72.0,74.08,1228.73,1272.8799999999999
61,2017-09-13,Western,1131.56,1196.4,25.17,3.89,72.0,61.8,1228.73,1262.0900000000001
66,2017-09-14,Western,1131.56,1209.96,25.17,3.86,72.0,62.05,1228.73,1275.87
71,2017-09-15,Western,1131.56,1243.93,25.17,3.84,72.0,41.27,1228.73,1289.04
76,2017-09-16,Western,1131.56,1228.99,25.17,3.83,72.0,17.06,1228.73,1249.8799999999999
81,2017-09-17,Western,1131.56,1164.03,25.17,3.87,72.0,12.37,1228.73,1180.2699999999998
86,2017-09-18,Western,1131.56,1172.61,25.17,3.85,72.0,15.09,1228.73,1191.5499999999997
91,2017-09-19,Western,1131.56,1171.83,25.17,3.85,72.0,15.72,1228.73,1191.3999999999999
96,2017-09-20,Western,1131.56,1138.76,25.17,3.85,72.0,19.65,1228.73,1162.26
101,2017-09-21,Western,1131.56,1142.49,25.17,3.84,72.0,16.74,1228.73,1163.07
106,2017-09-22,Western,419.55,409.17,0.0,0.0,44.54,3.8,464.09000000000003,412.97
111,2017-09-23,Western,1135.69,1146.57,25.17,3.83,72.0,21.41,1232.8600000000001,1171.81
116,2017-09-24,Western,1140.12,1168.59,25.17,3.83,72.0,16.95,1237.29,1189.37
121,2017-09-25,Western,1140.12,1205.39,25.17,3.82,72.0,23.85,1237.29,1233.06
126,2017-09-26,Western,1140.12,1237.06,25.17,3.84,72.0,28.24,1237.29,1269.1399999999999
131,2017-09-27,Western,1140.12,1245.38,25.17,3.85,72.0,30.32,1237.29,1279.55
136,2017-09-28,Western,1140.12,1241.16,25.17,3.83,72.0,26.39,1237.29,1271.38
141,2017-09-29,Western,1140.12,1203.24,25.17,16.81,72.0,19.59,1237.29,1239.6399999999999
146,2017-09-30,Western,1140.12,1134.4,25.17,16.82,72.0,18.41,1237.29,1169.63
151,2017-10-01,Western,1155.3,1139.73,25.13,16.84,57.11,14.03,1237.54,1170.6
156,2017-10-03,Western,1155.3,1215.31,25.13,16.83,57.11,39.96,1237.54,1272.1
161,2017-10-04,Western,1155.3,1206.24,25.13,16.84,57.11,45.92,1237.54,1269.0
166,2017-10-05,Western,1150.82,1221.59,25.13,16.83,57.11,33.89,1233.06,1272.31
171,2017-10-06,Western,1150.82,1212.64,25.13,16.83,57.11,31.23,1233.06,1260.7
176,2017-10-07,Western,1150.82,1203.27,25.13,16.83,57.11,24.51,1233.06,1244.61
181,2017-10-08,Western,1150.82,1157.01,25.13,16.84,57.11,16.51,1233.06,1190.36
186,2017-10-09,Western,1155.3,1160.06,25.13,16.83,57.11,18.71,1237.54,1195.6
191,2017-10-10,Western,1155.3,1178.27,25.13,15.68,57.11,19.31,1237.54,1213.26
196,2017-10-11,Western,1155.3,1191.84,25.13,16.02,57.11,19.11,1237.54,1226.9699999999998
201,2017-10-12,Western,1155.3,1219.13,25.13,16.63,57.11,19.93,1237.54,1255.6900000000003
206,2017-10-13,Western,1155.3,1226.64,25.13,16.88,57.11,21.27,1237.54,1264.7900000000002
211,2017-10-14,Western,1155.3,1205.16,25.13,16.82,57.11,19.68,1237.54,1241.66
216,2017-10-15,Western,1155.3,1180.41,25.13,16.89,57.11,17.75,1237.54,1215.0500000000002
221,2017-10-16,Western,1155.3,1211.94,25.13,16.89,57.11,21.39,1237.54,1250.2200000000003
226,2017-10-17,Western,1155.3,1219.8,25.13,16.86,57.11,18.38,1237.54,1255.04
231,2017-10-18,Western,1155.3,1189.18,25.13,16.86,57.11,15.19,1237.54,1221.23
236,2017-10-19,Western,1153.02,1121.42,25.13,16.85,57.11,14.78,1235.26,1153.05
241,2017-10-20,Western,1128.44,1055.67,25.13,16.85,57.11,11.26,1210.68,1083.78
246,2017-10-21,Western,1128.44,1056.42,25.13,16.87,57.11,15.28,1210.68,1088.57
251,2017-10-22,Western,1128.44,1049.49,25.13,16.85,57.11,12.52,1210.68,1078.86
256,2017-10-23,Western,1128.44,1131.33,25.13,16.85,57.11,17.87,1210.68,1166.0499999999997
261,2017-10-24,Western,1128.44,1181.98,25.13,16.91,57.11,17.72,1210.68,1216.6100000000001
266,2017-10-25,Western,1127.02,1198.23,25.13,16.77,57.11,22.42,1209.26,1237.42
271,2017-10-26,Western,1127.02,1196.07,25.13,16.89,57.11,20.57,1209.26,1233.53
276,2017-10-27,Western,1127.02,1204.84,25.13,16.85,57.11,22.28,1209.26,1243.9699999999998
281,2017-10-28,Western,1127.02,1209.65,25.13,16.85,57.11,20.68,1209.26,1247.18
286,2017-10-29,Western,1127.02,1191.91,25.13,16.84,57.11,17.71,1209.26,1226.46
291,2017-10-30,Western,1127.02,1213.04,25.13,16.84,57.11,16.62,1209.26,1246.4999999999998
296,2017-10-31,Western,1127.02,1229.73,25.13,16.85,57.11,20.03,1209.26,1266.61
301,2017-11-01,Western,1100.43,1204.17,25.17,16.89,45.87,19.18,1171.47,1240.2400000000002
306,2017-11-02,Western,1100.43,1204.19,25.17,16.87,45.87,22.3,1171.47,1243.36
311,2017-11-03,Western,1101.82,1194.05,25.17,16.86,45.87,20.65,1172.86,1231.56
316,2017-11-04,Western,1101.82,1144.65,25.17,16.85,45.87,19.4,1172.86,1180.9
321,2017-11-05,Western,1099.82,1162.74,25.17,16.84,45.87,15.57,1170.86,1195.1499999999999
326,2017-11-06,Western,1099.82,1221.96,25.17,16.87,45.87,25.61,1170.86,1264.4399999999998
331,2017-11-07,Western,1099.82,1261.05,25.17,16.82,45.87,28.39,1170.86,1306.26
336,2017-11-08,Western,1099.82,1238.8,25.17,16.88,45.87,29.9,1170.86,1285.5800000000002
341,2017-11-09,Western,1099.82,1230.78,25.17,16.89,45.87,32.05,1170.86,1279.72
346,2017-11-10,Western,1099.82,1199.8,25.17,16.87,45.87,30.66,1170.86,1247.33
351,2017-11-11,Western,1099.82,1193.72,25.17,16.87,45.87,25.26,1170.86,1235.85
356,2017-11-12,Western,1099.82,1167.47,25.17,16.86,45.87,19.38,1170.86,1203.71
361,2017-11-13,Western,1099.82,1174.5,25.17,16.85,45.87,29.17,1170.86,1220.52
366,2017-11-14,Western,1099.82,1179.94,25.17,16.84,45.87,29.15,1170.86,1225.93
371,2017-11-15,Western,1098.68,1172.71,25.17,16.86,45.87,24.25,1169.72,1213.82
376,2017-11-16,Western,1098.68,1173.19,25.17,16.95,45.87,25.5,1169.72,1215.64
381,2017-11-17,Western,1093.3,1177.58,25.17,16.93,45.87,18.75,1164.34,1213.26
386,2017-11-18,Western,1095.61,1176.45,25.17,16.91,45.87,18.78,1166.6499999999999,1212.14
391,2017-11-19,Western,1133.28,1138.78,25.17,16.89,45.87,21.81,1204.32,1177.48
396,2017-11-20,Western,1100.91,1154.1,25.17,16.88,45.87,21.09,1171.95,1192.07
401,2017-11-21,Western,1100.91,1174.37,25.17,29.78,45.87,21.12,1171.95,1225.2699999999998
406,2017-11-22,Western,1100.91,1169.4,25.17,29.81,45.87,20.34,1171.95,1219.55
411,2017-11-23,Western,1100.91,1170.22,25.17,29.82,45.87,18.03,1171.95,1218.07
416,2017-11-24,Western,1100.91,1183.26,25.17,29.82,45.87,17.53,1171.95,1230.61
421,2017-11-25,Western,1100.91,1169.33,25.17,29.82,45.87,17.92,1171.95,1217.07
426,2017-11-26,Western,1095.47,1136.79,25.17,29.81,45.87,13.98,1166.51,1180.58
431,2017-11-27,Western,1103.72,1175.93,25.17,29.8,45.87,25.8,1174.76,1231.53
436,2017-11-28,Western,1103.72,1174.72,25.17,29.86,45.87,35.41,1174.76,1239.99
441,2017-11-29,Western,1103.72,1157.82,25.17,29.85,45.87,36.74,1174.76,1224.4099999999999
446,2017-11-30,Western,1103.72,1159.77,25.17,29.9,45.87,19.92,1174.76,1209.5900000000001
451,2017-12-01,Western,1056.13,1139.89,25.16,29.89,42.27,22.09,1123.5600000000002,1191.8700000000001
456,2017-12-02,Western,1067.74,1130.34,25.16,29.87,42.27,20.27,1135.17,1180.4799999999998
461,2017-12-03,Western,1067.74,1106.24,25.16,29.86,42.27,19.6,1135.17,1155.6999999999998
466,2017-12-04,Western,1067.74,1116.18,25.16,29.84,42.27,19.57,1135.17,1165.59
471,2017-12-05,Western,1069.81,1046.71,25.16,29.8,42.27,20.17,1137.24,1096.68
476,2017-12-06,Western,1070.96,1075.48,25.16,28.45,42.27,21.11,1138.39,1125.04
481,2017-12-07,Western,1070.96,1111.76,25.16,29.15,42.27,20.05,1138.39,1160.96
486,2017-12-08,Western,1070.96,1159.01,25.16,29.67,42.27,16.7,1138.39,1205.38
491,2017-12-09,Western,1070.96,1153.35,25.16,29.76,42.27,23.89,1138.39,1207.0
496,2017-12-10,Western,1073.05,1123.38,25.16,29.86,42.27,18.8,1140.48,1172.04
501,2017-12-11,Western,1073.05,1123.08,25.16,29.9,42.27,26.25,1140.48,1179.23
506,2017-12-12,Western,1070.76,1151.5,25.16,29.75,42.27,21.73,1138.19,1202.98
511,2017-12-13,Western,1070.76,1186.99,25.16,29.84,42.27,21.05,1138.19,1237.8799999999999
516,2017-12-14,Western,1079.98,1151.45,25.16,29.97,42.27,23.42,1147.41,1204.8400000000001
521,2017-12-15,Western,1079.98,1128.08,25.16,29.97,42.27,22.06,1147.41,1180.11
526,2017-12-16,Western,1079.98,1096.61,25.16,29.96,42.27,17.93,1147.41,1144.5
531,2017-12-17,Western,1079.98,1097.81,25.16,29.91,42.27,13.36,1147.41,1141.08
536,2017-12-18,Western,1079.98,1133.85,25.16,29.9,42.27,20.96,1147.41,1184.71
541,2017-12-19,Western,1079.98,1130.2,25.16,29.9,42.27,22.79,1147.41,1182.89
546,2017-12-20,Western,1074.69,1164.43,25.16,29.89,42.27,18.14,1142.1200000000001,1212.4600000000003
551,2017-12-21,Western,1080.14,1165.67,25.16,29.88,42.27,18.88,1147.5700000000002,1214.4300000000003
556,2017-12-22,Western,1082.43,1187.66,25.16,29.86,42.27,17.34,1149.8600000000001,1234.86
561,2017-12-23,Western,1082.43,1205.77,25.16,29.86,42.27,20.1,1149.8600000000001,1255.7299999999998
566,2017-12-24,Western,1082.43,1193.93,25.16,29.9,42.27,17.62,1149.8600000000001,1241.45
571,2017-12-25,Western,1082.43,1190.83,25.16,29.84,42.27,16.84,1149.8600000000001,1237.5099999999998
576,2017-12-26,Western,1095.43,1199.41,25.16,27.73,42.27,20.01,1162.8600000000001,1247.15
581,2017-12-27,Western,1108.92,1209.83,25.16,26.06,42.27,18.35,1176.3500000000001,1254.2399999999998
586,2017-12-28,Western,1114.67,1201.15,25.16,26.19,42.27,17.57,1182.1000000000001,1244.91
591,2017-12-29,Western,1114.67,1206.22,25.16,26.19,42.27,20.34,1182.1000000000001,1252.75
596,2017-12-30,Western,1114.67,1186.15,25.16,26.21,42.27,18.51,1182.1000000000001,1230.8700000000001
601,2017-12-31,Western,1114.67,1161.67,25.16,26.14,42.27,16.3,1182.1000000000001,1204.1100000000001
606,2018-01-01,Western,1127.88,1152.31,25.19,26.14,41.22,19.88,1194.2900000000002,1198.3300000000002
611,2018-01-02,Western,1127.88,1194.53,25.19,26.14,41.22,18.46,1194.2900000000002,1239.13
616,2018-01-03,Western,1127.88,1202.38,25.19,26.14,41.22,23.3,1194.2900000000002,1251.8200000000002
621,2018-01-04,Western,1127.88,1228.55,25.19,26.14,41.22,25.78,1194.2900000000002,1280.47
626,2018-01-05,Western,1127.88,1248.63,25.19,26.2,41.22,25.89,1194.2900000000002,1300.7200000000003
631,2018-01-06,Western,1117.67,1229.47,25.19,26.18,41.22,29.69,1184.0800000000002,1285.3400000000001
636,2018-01-07,Western,1114.84,1191.88,25.19,26.14,41.22,19.03,1181.25,1237.0500000000002
641,2018-01-08,Western,1114.84,1211.4,25.19,26.13,41.22,21.75,1181.25,1259.2800000000002
646,2018-01-09,Western,1114.84,1209.28,25.19,26.17,41.22,20.14,1181.25,1255.5900000000001
651,2018-01-10,Western,1109.51,1222.02,25.19,26.17,41.22,23.52,1175.92,1271.71
656,2018-01-11,Western,1115.41,1232.97,25.19,26.19,41.22,27.82,1181.8200000000002,1286.98
661,2018-01-12,Western,1115.41,1239.85,25.19,26.1,41.22,29.04,1181.8200000000002,1294.9899999999998
666,2018-01-13,Western,1125.62,1252.84,25.19,26.12,41.22,26.26,1192.03,1305.2199999999998
671,2018-01-14,Western,1125.62,1177.9,25.19,26.12,41.22,27.64,1192.03,1231.66
676,2018-01-15,Western,1125.62,1177.74,25.19,26.12,41.22,34.85,1192.03,1238.7099999999998
681,2018-01-16,Western,1125.62,1231.37,25.19,26.12,41.22,32.11,1192.03,1289.5999999999997
686,2018-01-17,Western,1125.62,1257.74,25.19,26.19,41.22,26.53,1192.03,1310.46
691,2018-01-18,Western,1125.62,1254.1,25.19,26.15,41.22,20.82,1192.03,1301.07
696,2018-01-19,Western,1125.62,1246.84,25.19,26.15,41.22,26.83,1192.03,1299.82
701,2018-01-20,Western,1125.62,1252.19,25.19,26.12,41.22,17.65,1192.03,1295.96
706,2018-01-21,Western,1125.62,1229.76,25.19,26.15,41.22,15.03,1192.03,1270.94
711,2018-01-22,Western,1125.62,1241.51,25.19,26.18,41.22,20.64,1192.03,1288.3300000000002
716,2018-01-23,Western,1125.62,1231.1,25.19,26.18,41.22,25.13,1192.03,1282.41
721,2018-01-24,Western,1125.62,1216.75,25.19,26.21,41.22,21.11,1192.03,1264.07
726,2018-01-25,Western,1119.83,1214.98,25.19,26.19,41.22,22.58,1186.24,1263.75
731,2018-01-26,Western,1123.66,1158.43,25.19,26.19,41.22,11.53,1190.0700000000002,1196.15
736,2018-01-27,Western,1127.26,1169.33,25.19,26.19,41.22,19.06,1193.67,1214.58
741,2018-01-28,Western,1127.26,1185.44,25.19,26.19,41.22,16.76,1193.67,1228.39
746,2018-01-29,Western,1127.26,1198.62,25.19,26.14,41.22,18.84,1193.67,1243.6
751,2018-01-30,Western,1127.26,1210.6,25.19,26.14,41.22,18.17,1193.67,1254.91
756,2018-01-31,Western,1127.26,1193.56,25.19,26.22,41.22,17.68,1193.67,1237.46
761,2018-02-01,Western,1143.81,1202.72,25.14,26.19,40.94,24.39,1209.89,1253.3000000000002
766,2018-02-02,Western,1143.81,1214.09,25.14,26.15,40.94,20.11,1209.89,1260.35
771,2018-02-03,Western,1149.12,1217.42,25.14,26.07,40.94,20.93,1215.2,1264.42
776,2018-02-04,Western,1149.12,1192.48,25.14,26.23,40.94,16.63,1215.2,1235.3400000000001
781,2018-02-05,Western,1149.12,1220.83,25.14,26.19,40.94,16.65,1215.2,1263.67
786,2018-02-06,Western,1149.12,1247.96,25.14,26.13,40.94,23.41,1215.2,1297.5000000000002
791,2018-02-07,Western,1149.12,1240.16,25.14,26.13,40.94,24.66,1215.2,1290.9500000000003
796,2018-02-08,Western,1149.12,1248.73,25.14,26.13,40.94,24.75,1215.2,1299.6100000000001
801,2018-02-09,Western,1167.72,1238.89,25.14,26.13,40.94,21.98,1233.8000000000002,1287.0000000000002
806,2018-02-10,Western,1167.72,1222.2,25.14,26.23,40.94,22.34,1233.8000000000002,1270.77
811,2018-02-11,Western,1167.72,1149.44,25.14,26.23,40.94,16.1,1233.8000000000002,1191.77
816,2018-02-12,Western,1167.72,1119.22,25.14,26.23,40.94,22.46,1233.8000000000002,1167.91
821,2018-02-13,Western,1167.72,1137.89,25.14,26.16,40.94,23.13,1233.8000000000002,1187.1800000000003
826,2018-02-14,Western,1167.72,1103.2,25.14,26.16,40.94,19.96,1233.8000000000002,1149.3200000000002
831,2018-02-15,Western,1166.32,1139.32,25.14,26.16,40.94,25.85,1232.4,1191.33
836,2018-02-16,Western,1166.32,1187.35,25.14,26.24,40.94,23.92,1232.4,1237.51
841,2018-02-17,Western,1166.32,1189.54,25.14,25.17,40.94,27.21,1232.4,1241.92
846,2018-02-18,Western,1166.32,1185.76,25.14,13.09,40.94,24.53,1232.4,1223.3799999999999
851,2018-02-19,Western,1166.32,1194.11,25.14,13.09,40.94,36.51,1232.4,1243.7099999999998
856,2018-02-20,Western,1166.32,1205.79,25.14,13.09,40.94,35.98,1232.4,1254.86
861,2018-02-21,Western,1166.32,1200.22,25.14,13.09,40.94,35.39,1232.4,1248.7
866,2018-02-22,Western,1168.03,1213.6,25.14,12.55,40.94,36.89,1234.1100000000001,1263.04
871,2018-02-23,Western,1169.43,1211.49,25.14,12.55,40.94,26.39,1235.5100000000002,1250.43
876,2018-02-24,Western,1169.43,1203.97,25.14,15.68,40.94,27.04,1235.5100000000002,1246.69
881,2018-02-25,Western,1169.43,1155.68,25.14,25.87,40.94,13.91,1235.5100000000002,1195.46
886,2018-02-26,Western,1169.43,1181.85,25.14,26.01,40.94,28.89,1235.5100000000002,1236.75
891,2018-02-27,Western,1169.43,1195.82,25.14,26.13,40.94,32.09,1235.5100000000002,1254.04
896,2018-02-28,Western,1169.43,1194.22,25.14,26.14,40.94,39.93,1235.5100000000002,1260.2900000000002
901,2018-03-01,Western,1175.98,1186.85,25.19,25.96,38.1,27.09,1239.27,1239.8999999999999
906,2018-03-02,Western,1175.98,1092.98,25.19,25.96,38.1,10.57,1239.27,1129.51
911,2018-03-03,Western,1175.98,1111.5,25.19,25.96,38.1,22.09,1239.27,1159.55
916,2018-03-04,Western,1175.98,1162.4,25.19,25.96,38.1,12.14,1239.27,1200.5000000000002
921,2018-03-05,Western,1175.98,1173.44,25.19,26.18,38.1,23.32,1239.27,1222.94
926,2018-03-06,Western,1175.98,1189.26,25.19,26.1,38.1,25.88,1239.27,1241.24
931,2018-03-07,Western,1175.98,1169.49,25.19,26.19,38.1,26.9,1239.27,1222.5800000000002
936,2018-03-08,Western,1175.98,1193.83,25.19,26.17,38.1,33.1,1239.27,1253.1
941,2018-03-09,Western,1175.98,1155.59,25.19,26.23,38.1,33.64,1239.27,1215.46
946,2018-03-10,Western,1175.98,1163.68,25.19,26.21,38.1,31.4,1239.27,1221.2900000000002
951,2018-03-11,Western,1175.98,1128.53,25.19,26.17,38.1,17.09,1239.27,1171.79
956,2018-03-12,Western,1175.98,1145.06,25.19,26.12,38.1,18.66,1239.27,1189.84
961,2018-03-13,Western,1175.98,1153.09,25.19,26.12,38.1,20.63,1239.27,1199.84
966,2018-03-14,Western,1175.98,1135.08,25.19,26.07,38.1,23.9,1239.27,1185.05
971,2018-03-15,Western,1175.98,1161.16,25.19,26.07,38.1,20.1,1239.27,1207.33
976,2018-03-16,Western,1175.98,1192.38,25.19,26.07,38.1,17.51,1239.27,1235.96
981,2018-03-17,Western,1175.98,1189.33,25.19,26.07,38.1,23.73,1239.27,1239.1299999999999
986,2018-03-18,Western,1175.98,1142.17,25.19,26.06,38.1,14.23,1239.27,1182.46
991,2018-03-19,Western,1175.98,1161.32,25.19,26.06,38.1,28.39,1239.27,1215.77
996,2018-03-20,Western,1175.98,1191.97,25.19,26.11,38.1,23.08,1239.27,1241.1599999999999
1001,2018-03-21,Western,1175.98,1183.09,25.19,26.12,38.1,22.08,1239.27,1231.2899999999997
1006,2018-03-22,Western,1179.18,1210.24,25.19,26.03,38.1,19.85,1242.47,1256.12
1011,2018-03-23,Western,1179.18,1222.6,25.19,26.09,38.1,21.11,1242.47,1269.7999999999997
1016,2018-03-24,Western,1179.18,1223.81,25.19,26.08,38.1,26.69,1242.47,1276.58
1021,2018-03-25,Western,1179.18,1207.06,25.19,22.51,38.1,21.03,1242.47,1250.6
1026,2018-03-26,Western,1179.18,1240.15,25.19,13.05,38.1,39.2,1242.47,1292.4
1031,2018-03-27,Western,1179.18,1254.28,25.19,15.95,38.1,42.38,1242.47,1312.6100000000001
1036,2018-03-28,Western,1179.18,1239.47,25.19,15.95,38.1,22.81,1242.47,1278.23
1041,2018-03-29,Western,1179.18,1281.13,25.19,16.19,38.1,24.14,1242.47,1321.4600000000003
1046,2018-03-30,Western,1179.18,1274.69,25.19,28.91,38.1,13.4,1242.47,1317.0000000000002
1051,2018-03-31,Western,1179.18,1243.68,25.19,29.08,38.1,18.72,1242.47,1291.48
1056,2018-04-01,Western,1230.81,1213.69,14.07,30.48,24.4,14.83,1269.28,1259.0
1061,2018-04-02,Western,1230.81,1220.85,14.07,31.35,24.4,37.47,1269.28,1289.6699999999998
1066,2018-04-03,Western,1230.81,1223.12,14.07,31.46,24.4,41.17,1269.28,1295.75
1071,2018-04-04,Western,1230.81,1222.3,14.07,32.01,24.4,36.49,1269.28,1290.8
1076,2018-04-05,Western,1228.4,1243.93,14.07,32.18,24.4,23.94,1266.8700000000001,1300.0500000000002
1081,2018-04-06,Western,1230.81,1241.81,14.07,32.45,24.4,22.53,1269.28,1296.79
1086,2018-04-07,Western,1230.81,1256.06,14.07,32.7,24.4,21.1,1269.28,1309.86
1091,2018-04-08,Western,1230.81,1222.73,14.07,32.84,24.4,12.8,1269.28,1268.37
1096,2018-04-09,Western,1230.81,1266.79,14.07,33.18,24.4,21.04,1269.28,1321.01
1101,2018-04-10,Western,1230.81,1276.35,14.07,33.5,24.4,24.66,1269.28,1334.51
1106,2018-04-11,Western,1230.81,1254.86,14.07,32.97,24.4,15.7,1269.28,1303.53
1111,2018-04-12,Western,1230.81,1230.68,14.07,29.67,24.4,22.15,1269.28,1282.5000000000002
1116,2018-04-13,Western,1228.03,1259.05,14.07,31.02,24.4,37.81,1266.5,1327.8799999999999
1121,2018-04-14,Western,1221.34,1249.04,14.07,32.52,24.4,36.32,1259.81,1317.8799999999999
1126,2018-04-15,Western,1221.34,1239.95,14.07,32.57,24.4,18.04,1259.81,1290.56
1131,2018-04-16,Western,1219.34,1308.4,14.07,32.99,24.4,19.68,1257.81,1361.0700000000002
1136,2018-04-17,Western,1219.34,1311.7,14.07,33.33,24.4,28.71,1257.81,1373.74
1141,2018-04-18,Western,1219.34,1293.82,14.07,33.25,24.4,19.16,1257.81,1346.23
1146,2018-04-19,Western,1219.34,1303.81,14.07,33.35,24.4,18.98,1257.81,1356.1399999999999
1151,2018-04-20,Western,1222.12,1259.79,14.07,33.27,24.4,18.47,1260.59,1311.53
1156,2018-04-21,Western,1227.92,1305.23,14.07,33.24,24.4,34.1,1266.39,1372.57
1161,2018-04-22,Western,1227.92,1279.26,14.07,33.24,24.4,23.37,1266.39,1335.87
1166,2018-04-23,Western,1227.92,1284.93,14.07,33.32,24.4,35.18,1266.39,1353.43
1171,2018-04-24,Western,1227.92,1282.71,14.07,33.37,24.4,37.08,1266.39,1353.1599999999999
1176,2018-04-25,Western,1227.92,1270.5,14.07,33.17,24.4,31.57,1266.39,1335.24
1181,2018-04-26,Western,1233.32,1263.88,14.07,33.3,24.4,32.71,1271.79,1329.89
1186,2018-04-27,Western,1233.32,1262.12,14.07,33.26,24.4,36.95,1271.79,1332.33
1191,2018-04-28,Western,1235.32,1227.49,14.07,33.16,24.4,37.15,1273.79,1297.8000000000002
1196,2018-04-29,Western,1235.32,1160.84,14.07,33.22,24.4,28.79,1273.79,1222.85
1201,2018-04-30,Western,1235.32,1183.77,14.07,33.17,24.4,20.21,1273.79,1237.15
1206,2018-05-01,Western,1217.35,1176.83,14.06,33.14,23.41,14.24,1254.82,1224.21
1211,2018-05-02,Western,1216.67,1190.12,14.06,33.14,23.41,29.06,1254.14,1252.32
1216,2018-05-03,Western,1217.84,1167.9,14.06,33.12,23.41,45.75,1255.31,1246.77
1221,2018-05-04,Western,1217.84,1236.92,14.06,20.11,23.41,50.85,1255.31,1307.8799999999999
1226,2018-05-05,Western,1217.52,1241.82,14.06,20.09,23.41,56.07,1254.99,1317.9799999999998
1231,2018-05-06,Western,1221.1,1228.22,14.06,20.06,23.41,33.04,1258.57,1281.32
1236,2018-05-07,Western,1221.1,1232.29,14.06,20.05,23.41,48.31,1258.57,1300.6499999999999
1241,2018-05-08,Western,1221.1,1254.69,14.06,20.07,23.41,50.59,1258.57,1325.35
1246,2018-05-09,Western,1223.75,1275.69,14.06,20.07,23.41,51.79,1261.22,1347.55
1251,2018-05-10,Western,1223.75,1283.29,14.06,20.06,23.41,59.26,1261.22,1362.61
1256,2018-05-11,Western,1217.95,1301.29,14.06,20.08,23.41,23.23,1255.42,1344.6
1261,2018-05-12,Western,1217.95,1264.19,14.06,20.06,23.41,27.78,1255.42,1312.03
1266,2018-05-13,Western,1217.95,1219.35,14.06,20.0,23.41,30.57,1255.42,1269.9199999999998
1271,2018-05-14,Western,1217.95,1261.58,14.06,19.98,23.41,34.98,1255.42,1316.54
1276,2018-05-15,Western,1211.95,1299.81,14.06,19.98,23.41,40.73,1249.42,1360.52
1281,2018-05-16,Western,1223.2,1285.64,14.06,19.95,23.41,35.03,1260.67,1340.6200000000001
1286,2018-05-17,Western,1223.2,1302.29,14.06,19.94,23.41,35.73,1260.67,1357.96
1291,2018-05-18,Western,1223.2,1287.51,14.06,19.9,23.41,27.77,1260.67,1335.18
1296,2018-05-19,Western,1223.2,1299.49,14.06,19.89,23.41,48.35,1260.67,1367.73
1301,2018-05-20,Western,1223.2,1270.62,14.06,19.82,23.41,38.87,1260.67,1329.3099999999997
1306,2018-05-21,Western,1220.65,1309.83,14.06,19.76,23.41,30.43,1258.1200000000001,1360.02
1311,2018-05-22,Western,1223.44,1361.97,14.06,19.85,23.41,25.75,1260.91,1407.57
1316,2018-05-23,Western,1223.44,1331.94,14.06,19.95,23.41,34.19,1260.91,1386.0800000000002
1321,2018-05-24,Western,1223.44,1325.32,14.06,19.98,23.41,24.36,1260.91,1369.6599999999999
1326,2018-05-25,Western,1206.19,1317.08,14.06,19.98,23.41,20.28,1243.66,1357.34
1331,2018-05-26,Western,1211.36,1319.06,14.06,19.94,23.41,33.34,1248.83,1372.34
1336,2018-05-27,Western,1211.36,1276.51,14.06,27.09,23.41,27.67,1248.83,1331.27
1341,2018-05-28,Western,1211.36,1301.68,14.06,27.08,23.41,24.49,1248.83,1353.25
1346,2018-05-29,Western,1211.36,1287.8,14.06,32.61,23.41,16.81,1248.83,1337.2199999999998
1351,2018-05-30,Western,1211.36,1297.36,14.06,32.92,23.41,17.61,1248.83,1347.8899999999999
1356,2018-05-31,Western,1211.36,1283.49,14.06,32.83,23.41,28.23,1248.83,1344.55
1361,2018-06-01,Western,1156.93,1292.17,25.07,32.84,16.99,25.01,1198.99,1350.02
1366,2018-06-02,Western,1156.93,1272.91,25.07,32.82,16.99,18.79,1198.99,1324.52
1371,2018-06-03,Western,1156.93,1209.11,25.07,6.88,16.99,10.44,1198.99,1226.43
1376,2018-06-04,Western,1156.67,1244.3,25.07,32.43,16.99,18.1,1198.73,1294.83
